sl,year,country,text
1565,1979,Saint Vincent and the Grenadines ,b. The provisions of paragraph (a) of this subsection shall be without prejudice to the power of the House to provide by its rules of procedure that notice of a motion of no confidence in the Government may be given by any member of the House or the power of the House to debate and dispose of such a motion at any sitting of the House.
1566,1979,Saint Vincent and the Grenadines ,"3. Subject to the foregoing provisions of this section, the sittings of the House shall be held at such time and place as the House may, by its rules of procedure or otherwise, determine."
1567,1979,Saint Vincent and the Grenadines ,48. PROROGATION AND DISSOLUTION
1568,1979,Saint Vincent and the Grenadines ,1. The Governor-General may at any time prorogue or dissolve Parliament.
1569,1979,Saint Vincent and the Grenadines ,"2. Subject to the provisions of subsection (3) of this section Parliament, unless sooner dissolved, shall continue for five years from the date of the first sitting of the House after any dissolution and shall then stand dissolved."
1570,1979,Saint Vincent and the Grenadines ,"3. At any time when Saint Vincent is at war, Parliament may extend the period of five years specified in subsection (2) of this section for not more than twelve months at a time:"
1571,1979,Saint Vincent and the Grenadines ,Provided that the life of Parliament shall not be extended under this subsection for more than five years.
1572,1979,Saint Vincent and the Grenadines ,"4. Where a Parliament that has been dissolved is recalled under section 49(2) of this Constitution, that Parliament shall, unless sooner dissolved, again stand dissolved at the date appointed for the nomination of candidates in the next succeeding general election of Representatives."
1573,1979,Saint Vincent and the Grenadines ,"5. In the exercise of his powers to dissolve Parliament, the Governor-General shall act in accordance with the advice of the Prime Minister:"
1574,1979,Saint Vincent and the Grenadines ,Provided that--
1575,1979,Saint Vincent and the Grenadines ,"a.if the Prime Minister advises a dissolution and the Governor-General, acting in his own deliberate judgment, considers that the government of Saint Vincent can be carried on without a dissolution and that a dissolution would not be in the interests of Saint Vincent, he may, acting in his own deliberate judgment, refuse to dissolve Parliament;"
1576,1979,Saint Vincent and the Grenadines ,"b.if a resolution of no confidence in the Government is passed and the Prime Minister does not within three days either resign or advise a dissolution, the Governor-General, acting in his own deliberate judgment, may dissolve Parliament; and"
1577,1979,Saint Vincent and the Grenadines ,"c.if the office of Prime Minister is vacant and the Governor-General, acting in his own deliberate judgment, considers that there is no prospect of his being able within a reasonable time to appoint to that office a Representative who can command the support of the majority of the Representatives, the Governor-General shall dissolve Parliament."
1578,1979,Saint Vincent and the Grenadines ,49. ELECTIONS TO HOUSE OF ASSEMBLY
1579,1979,Saint Vincent and the Grenadines ,"1. Subject to the provisions of subsection (3) of this section, a general election of Representatives shall be held at such time within ninety days after any dissolution of Parliament, or if the House has been dissolved by reason of a vote of no confidence in the Government at such time within thirty days after the dissolution, as the Governor-General may appoint."
1580,1979,Saint Vincent and the Grenadines ,"2. If, after a dissolution and before the date appointed for the nomination of candidates in the next succeeding general election of Representatives, the Prime Minister advises the Governor-General that, owing to the existence of a state of war or a state of emergency in Saint Vincent, it is necessary to recall Parliament, the Governor-General shall summon the Parliament that has been dissolved to meet, but, subject to the provisions of subsection (3) of this section, that general election shall proceed."
1581,1979,Saint Vincent and the Grenadines ,"3. The House of a Parliament that has been recalled may, by a resolution supported by the votes of not less than two-thirds of all the Representatives, extend the period of ninety days specified in subsection (1) of this section for not more than a further ninety days in respect of the next succeeding general election, and on the passing of such a resolution any appointment previously made with respect to the date on which that general election shall be held or candidates therein shall be nominated shall cease to have effect."
1582,1979,Saint Vincent and the Grenadines ,4. Where the seat of a member of the House falls vacant otherwise than by reason of a dissolution of Parliament--
1583,1979,Saint Vincent and the Grenadines ,a.if the vacant seat is that of a Representative a by-election shall be held; or
1584,1979,Saint Vincent and the Grenadines ,"b.if the vacant seat is that of a Senator an appointment shall be made,"
1585,1979,Saint Vincent and the Grenadines ,to fill the vacancy within ninety days of the occurrence of the vacancy unless Parliament is sooner dissolved.
1586,1979,Saint Vincent and the Grenadines ,"5. Whenever it has been determined under section 36 of this Constitution that the election of any person as a Representative is invalid the Governor-General shall issue a writ for the election of a Representative to fill the vacancy returnable within ninety days of the final decision of the High Court or, if the determination was by the Court of Appeal, within ninety days of the decision of the Court of Appeal."
1587,1979,Saint Vincent and the Grenadines ,CHAPTER IV. THE EXECUTIVE
1588,1979,Saint Vincent and the Grenadines ,50. EXECUTIVE AUTHORITY
1589,1979,Saint Vincent and the Grenadines ,1. The executive authority of Saint Vincent is vested in Her Majesty.
1590,1979,Saint Vincent and the Grenadines ,"2. Subject to the provisions of this Constitution, the executive authority of Saint Vincent may be exercised on behalf of Her Majesty by the Governor-General either directly or through officers subordinate to him."
1591,1979,Saint Vincent and the Grenadines ,3. Nothing in this section shall prevent Parliament from conferring functions on persons or authorities other than the Governor-General.
1592,1979,Saint Vincent and the Grenadines ,51. MINISTERS OF THE GOVERNMENT
1593,1979,Saint Vincent and the Grenadines ,1. There shall be a Prime Minister of Saint Vincent who shall be appointed by the Governor-General.
1594,1979,Saint Vincent and the Grenadines ,2. Whenever the Governor-General has occasion to appoint a Prime Minister he shall appoint a Representative who appears to him likely to command the support of the majority of the Representatives.
1595,1979,Saint Vincent and the Grenadines ,"3. There shall be, in addition to the office of Prime Minister, such other offices of Minister of the Government as may be established by Parliament or, subject to the provisions of any law enacted by Parliament, by the Governor-General, acting in accordance with the advice of the Prime Minister."
1596,1979,Saint Vincent and the Grenadines ,"4. Appointments to the office of Minister, other than the office of Prime Minister, shall be made by the Governor-General, acting in accordance with the advice of the Prime Minister, from among the members of the House:"
1597,1979,Saint Vincent and the Grenadines ,Provided that not more than two Ministers shall be appointed from among the Senators.
1598,1979,Saint Vincent and the Grenadines ,"5. If occasion arises for making an appointment to the office of Prime Minister or any other Minister while Parliament is dissolved, then, notwithstanding the provisions of subsections (2) and (4) of this section a person who was a Representative immediately before the dissolution may be appointed Prime Minister and a person who was a Senator immediately before the dissolution may be appointed as any Minister other than Prime Minister:"
1599,1979,Saint Vincent and the Grenadines ,Provided that not more than two persons who were Senators may be Ministers.
1600,1979,Saint Vincent and the Grenadines ,6. The Governor-General shall remove the Prime Minister from office if a resolution of no confidence in the Government is passed by the House and the Prime Minister does not within three days either resign from his office or advise the Governor-General to dissolve Parliament.
1601,1979,Saint Vincent and the Grenadines ,"7. If, at any time between the holding of a general election of Representatives and the first meeting of the House thereafter, the Governor-General considers that in consequence of changes in the membership of the House resulting from that election the Prime Minister will not be able to command the support of the majority of the Representatives, the Governor-General may remove the Prime Minister from office."
1602,1979,Saint Vincent and the Grenadines ,8. The office of any Minister shall become vacant--
1603,1979,Saint Vincent and the Grenadines ,a.if the holder of the office ceases to be a member of the House otherwise than by reason of the dissolution of Parliament;
1604,1979,Saint Vincent and the Grenadines ,"b.in the case of the Prime Minister, if, when the House first meets after the dissolution of Parliament, he is not then a Representative;"
1605,1979,Saint Vincent and the Grenadines ,"c.in the case of any other Minister, if, when the House first meets after the dissolution of Parliament, he is not then a member of the House; or"
1606,1979,Saint Vincent and the Grenadines ,"d.if, by virtue of section 29(4) of this Constitution, he is required to cease to perform his functions as a member of the House."
1607,1979,Saint Vincent and the Grenadines ,9. The office of a Minister other than the Prime Minister shall become vacant--
1608,1979,Saint Vincent and the Grenadines ,"a.if the Governor-General, acting in accordance with the advice of the Prime Minister, so directs;"
1609,1979,Saint Vincent and the Grenadines ,b.if the Prime Minister resigns from office within three days after a resolution of no confidence in the Government has been passed by the House or is removed from office under subsection (6) or (7) of this section; or
1610,1979,Saint Vincent and the Grenadines ,c.on the appointment of any person to the office of Prime Minister.
1611,1979,Saint Vincent and the Grenadines ,"10. In the exercise of the powers conferred upon him by subsections (2), and (7) of this section the Governor-General shall act in his own deliberate judgment."
1612,1979,Saint Vincent and the Grenadines ,52. CABINET OF MINISTERS
1613,1979,Saint Vincent and the Grenadines ,1. There shall be a Cabinet of Ministers for Saint Vincent which shall consist of the Prime Minister and the other Ministers.
1614,1979,Saint Vincent and the Grenadines ,"2. At any time when the office of Attorney-General is a public office the Attorney-General shall, by virtue of holding or acting in that office, be a member of the Cabinet in addition to the Ministers."
1615,1979,Saint Vincent and the Grenadines ,3. The functions of the Cabinet shall be to advise the Governor-General in the government of Saint Vincent and the Cabinet shall be collectively responsible to the House for any advice given to the Governor-General by or under the general authority of the Cabinet and for all things done by or under the authority of any Minister in the execution of his office.
1616,1979,Saint Vincent and the Grenadines ,4. The provisions of subsection (3) of this section shall not apply in relation to--
1617,1979,Saint Vincent and the Grenadines ,"a.the appointment and removal from office of Ministers, and Parliamentary Secretaries, the assignment of responsibility to any Minister under section 53 of this Constitution or the authorisation of another Minister to perform the functions of the Prime Minister during absence or illness;"
1618,1979,Saint Vincent and the Grenadines ,b.the dissolution of Parliament; or
1619,1979,Saint Vincent and the Grenadines ,c.the matters referred to in section 65 of this Constitution (which relate to the prerogative of mercy).
1620,1979,Saint Vincent and the Grenadines ,53. ALLOCATION OF PORTFOLIOS TO MINISTERS
1621,1979,Saint Vincent and the Grenadines ,"The Governor-General, acting in accordance with the advice of the Prime Minister, may by directions in writing, assign to the Prime Minister or any other Minister responsibility for any business of the Government, including the administration of any department of government."
1622,1979,Saint Vincent and the Grenadines ,54. PERFORMANCE OF FUNCTIONS OF PRIME MINISTER DURING ABSENCE OR ILLNESS
1623,1979,Saint Vincent and the Grenadines ,"1. Whenever the Prime Minister is absent from Saint Vincent or by reason of illness is unable to perform the functions conferred upon him by this Constitution, the Governor-General may authorise some other Minister to perform those functions (other than the functions conferred by this section) and that Minister may perform those functions until his authority is revoked by the Governor-General."
1624,1979,Saint Vincent and the Grenadines ,2. The powers of the Governor-General under this section shall be exercised by him in accordance with the advice of the Prime Minister:
1625,1979,Saint Vincent and the Grenadines ,"Provided that if the Governor-General, acting in his own deliberate judgment, considers that it is impracticable to obtain the advice of the Prime Minister owing to his absence or illness he may exercise those powers without that advice and in his own deliberate judgment."
1626,1979,Saint Vincent and the Grenadines ,55. EXERCISE OF GOVERNOR-GENERAL'S FUNCTIONS
1627,1979,Saint Vincent and the Grenadines ,1. In the exercise of his functions the Governor-General shall act in accordance with the advice of the Cabinet or a Minister acting under the general authority of the Cabinet except in cases where he is required by this Constitution or any other law to act in accordance with the advice of any person or authority other than the Cabinet:
1628,1979,Saint Vincent and the Grenadines ,Provided that the foregoing provisions of this subsection shall not apply where the Governor-General is authorised to act in his own deliberate judgment in accordance with the following provisions of this Constitution--
1629,1979,Saint Vincent and the Grenadines ,a.section 32 (which relates to the Constituency Boundaries Commission)
1630,1979,Saint Vincent and the Grenadines ,b.sections 51 and 54 (which relate to Ministers);
1631,1979,Saint Vincent and the Grenadines ,c.section 59 (which relates to the Leader of the Opposition);
1632,1979,Saint Vincent and the Grenadines ,"d.section 78 (which relates to the appointment, etc., of public officers); and"
1633,1979,Saint Vincent and the Grenadines ,e.section 86 (which relates to the Public Service Board of Appeal).
1634,1979,Saint Vincent and the Grenadines ,"2. During any period in which there is a vacancy in the office of Leader of the Opposition by reason of the fact that no person is both qualified for appointment to that office in accordance with this Constitution and willing to accept appointment, or if the Governor-General, acting in his own deliberate judgment, considers that it is not practicable for him to obtain the advice of the Leader of the Opposition within the time within which it may be necessary for him to act, he may act without that advice and in his own deliberate judgment in the exercise of any power conferred upon him by this Constitution in respect of which it is provided that he shall act on the advice of, or after consultation with, the Leader of the Opposition."
1635,1979,Saint Vincent and the Grenadines ,3. Nothing in subsection (1) of this section shall require the Governor-General to act in accordance with the advice of the Cabinet or a Minister in exercise of the functions conferred upon him by the following provisions of this Constitution--
1636,1979,Saint Vincent and the Grenadines ,a.the proviso to section 48(5) (which requires the Governor-General to dissolve Parliament in certain circumstances);
1637,1979,Saint Vincent and the Grenadines ,b.section 51(6) (which requires the Governor-General to remove the Prime Minister from office in certain circumstances);
1638,1979,Saint Vincent and the Grenadines ,c.section 56 (which entitles the Governor-General to information);
1639,1979,Saint Vincent and the Grenadines ,"d.sections 32(5), 59(5), 77(6), 81(7), 82(7) and 86(5) (which require the Governor-General to remove the holders of certain offices from office in certain circumstances)."
1640,1979,Saint Vincent and the Grenadines ,56. GOVERNOR-GENERAL TO BE INFORMED CONCERNING MATTERS OF GOVERNMENT
1641,1979,Saint Vincent and the Grenadines ,The Prime Minister shall keep the Governor-General fully informed concerning the general conduct of the government of Saint Vincent and shall furnish the Governor-General with such information as he may request with respect to any particular matter relating to the government of Saint Vincent.
1642,1979,Saint Vincent and the Grenadines ,57. PARLIAMENTARY SECRETARIES
1643,1979,Saint Vincent and the Grenadines ,"1. The Governor-General, acting in accordance with the advice of the Prime Minister, may appoint Parliamentary Secretaries from among the members of the House to assist Ministers in the performance of their duties:"
1644,1979,Saint Vincent and the Grenadines ,"Provided that, if occasion arises for making an appointment while Parliament is dissolved, a person who was a Representative or a Senator immediately before the dissolution may be appointed as a Parliamentary Secretary."
1645,1979,Saint Vincent and the Grenadines ,2. The office of a Parliamentary Secretary shall become vacant--
1646,1979,Saint Vincent and the Grenadines ,"a.if the Governor-General, acting in accordance with the advice of the Prime Minister, so directs;"
1647,1979,Saint Vincent and the Grenadines ,b.if the Prime Minister resigns from office within three days after a resolution of no confidence in the Government has been passed by the House or is removed from office under section 51(6) of this Constitution;
1648,1979,Saint Vincent and the Grenadines ,c.upon the appointment of any person to the office of Prime Minister;
1649,1979,Saint Vincent and the Grenadines ,d.if the holder of the office ceases to be a member of the House otherwise than by reason of a dissolution of Parliament;
1650,1979,Saint Vincent and the Grenadines ,"e.if, when the House first meets after the dissolution of Parliament, he is not then a member of the House; or"
1651,1979,Saint Vincent and the Grenadines ,"f.if, by virtue of section 29(4) of this Constitution, he is required to cease to perform his functions as a member of the House."
1652,1979,Saint Vincent and the Grenadines ,"58. OATHS TO BE TAKEN BY MINISTERS, ETC"
1653,1979,Saint Vincent and the Grenadines ,"A Minister or a Parliamentary Secretary shall not enter upon the duties of his office unless he has taken and subscribed the oath of allegiance, the oath of office and the oath of secrecy."
1654,1979,Saint Vincent and the Grenadines ,59. LEADER OF THE OPPOSITION
1655,1979,Saint Vincent and the Grenadines ,1. There shall (except at times when there are no Representatives who do not support the Government) be a Leader of the Opposition who shall be appointed by the Governor-General.
1656,1979,Saint Vincent and the Grenadines ,"2. Whenever there is occasion for the appointment of a Leader of the Opposition the Governor-General shall appoint the Representative who appears to him most likely to command the support of a majority of the Representatives who do not support the Government: or, if no Representative appears to him to command such support, the Representative who appears to him to command the support of the largest single group of Representatives who do not support the Government:"
1657,1979,Saint Vincent and the Grenadines ,Provided that--
1658,1979,Saint Vincent and the Grenadines ,"a.if there are two or more Representatives who do not support the Government but none of them commands the support of the other or others, the Governor-General may, acting in his own deliberate judgment, appoint any one of them as Leader of the Opposition; and"
1659,1979,Saint Vincent and the Grenadines ,"b.in the exercise of his judgment the Governor-General shall be guided by the seniority of each based on his length of service as a Representative, by the number of votes cast in favour of each at the last election of Representatives or by both such seniority and such number of votes."
1660,1979,Saint Vincent and the Grenadines ,"3. If occasion arises to appoint a Leader of the Opposition during the period between a dissolution of Parliament and the day on which the ensuing election of Representatives is held, an appointment may be made as if Parliament had not been dissolved."
1661,1979,Saint Vincent and the Grenadines ,4. The office of Leader of the Opposition shall become vacant--
1662,1979,Saint Vincent and the Grenadines ,a.if he ceases to be a member of the House otherwise than by reason of a dissolution of Parliament;
1663,1979,Saint Vincent and the Grenadines ,"b.if, when the House first meets after a dissolution of Parliament, he is not then a member of the House;"
1664,1979,Saint Vincent and the Grenadines ,"c.if, under the provisions of section 29(4) of this Constitution, he is required to cease to perform his functions as a member of the House; or"
1665,1979,Saint Vincent and the Grenadines ,d.if he is removed from office by the Governor-General under the provisions of subsection (5) of this section.
1666,1979,Saint Vincent and the Grenadines ,"5. If it appears to the Governor-General that the Leader of the Opposition is no longer able to command the support of a majority of the Representatives who do not support the Government or (if no Representative appears to him to be able to command such support) the support of the largest single group of Representatives who do not support the Government, he shall remove the Leader of the Opposition from office."
1667,1979,Saint Vincent and the Grenadines ,6. The powers of the Governor-General under this section shall be exercised by him in his own deliberate judgment.
1668,1979,Saint Vincent and the Grenadines ,60. PERMANENT SECRETARIES
1669,1979,Saint Vincent and the Grenadines ,"Where any Minister has been charged with responsibility for any department of government, he shall exercise general direction and control over that department; and, subject to such direction and control, every department of government shall be under the supervision of a public officer whose office is referred to in this Constitution as the office of a permanent secretary:"
1670,1979,Saint Vincent and the Grenadines ,Provided that two or more government departments may be placed under the supervision of one permanent secretary.
1671,1979,Saint Vincent and the Grenadines ,61. SECRETARY TO THE CABINET
1672,1979,Saint Vincent and the Grenadines ,1. There shall be a Secretary to the Cabinet whose office shall be a public office.
1673,1979,Saint Vincent and the Grenadines ,"2. The Secretary to the Cabinet, who shall have charge of the Cabinet Office, shall be responsible, in accordance with such instructions as may be given to him by the Prime Minister, for arranging the business for, and keeping the minutes of, the Cabinet and for conveying the decisions of the Cabinet to the appropriate person or authority and shall have such other functions as the Prime Minister may direct."
1674,1979,Saint Vincent and the Grenadines ,"62. CONSTITUTION OF OFFICES, ETC"
1675,1979,Saint Vincent and the Grenadines ,"Subject to the provisions of this Constitution and of any other law, the Governor-General may constitute offices for Saint Vincent, make appointments to any such office and terminate any such appointment."
1676,1979,Saint Vincent and the Grenadines ,63. ATTORNEY-GENERAL
1677,1979,Saint Vincent and the Grenadines ,1. There shall be an Attorney-General who shall be the principal legal adviser to the Government.
1678,1979,Saint Vincent and the Grenadines ,2. The office of Attorney-General shall be either a public office or the office of a Minister.
1679,1979,Saint Vincent and the Grenadines ,3. No person shall be qualified to hold the office of Attorney-General unless he holds one of the specified qualifications.
1680,1979,Saint Vincent and the Grenadines ,"4. At any time when the office of Attorney-General is a public office the same person may, if qualified, be appointed to hold or act in the office of Attorney-General and the office of Director of Public Prosecutions."
1681,1979,Saint Vincent and the Grenadines ,"5. Where the offices of Attorney-General and Director of Public Prosecutions are held by the same person the following provisions of this Constitution shall have effect as if references therein to the Director included references to the Attorney-General, that is to say, sections 73, 81(6), (7), (8) and (9), 89(3) and 105(8)(a); but the provisions of this subsection shall be without prejudice to the powers of Parliament or, subject to the provisions of any law enacted by Parliament, the Governor-General to determine that the office of Attorney-General shall be the office of a Minister."
1682,1979,Saint Vincent and the Grenadines ,64. CONTROL OF PUBLIC PROSECUTIONS
1683,1979,Saint Vincent and the Grenadines ,1. There shall be a Director of Public Prosecutions whose office shall be a public office.
1684,1979,Saint Vincent and the Grenadines ,2. The Director of Public Prosecutions shall have power in any case in which he considers it desirable so to do--
1685,1979,Saint Vincent and the Grenadines ,a.to institute and undertake criminal proceedings against any person before any court of law (other than a court-martial) in respect of any offence alleged to have been committed by that person;
1686,1979,Saint Vincent and the Grenadines ,b.to take over and continue any such criminal proceedings that have been instituted or undertaken by any other person or authority; and
1687,1979,Saint Vincent and the Grenadines ,c.to discontinue at any stage before judgment is delivered any such criminal proceedings instituted or undertaken by himself or any other person or authority.
1688,1979,Saint Vincent and the Grenadines ,3. The powers of the Director of Public Prosecutions under subsection (2) of this section may be exercised by him in person or through other persons acting under and in accordance with his general or special instructions.
1689,1979,Saint Vincent and the Grenadines ,4. The powers conferred on the Director of Public Prosecutions by paragraphs (b) and (c) of subsection (2) of this section shall be vested in him to the exclusion of any other person or authority:
1690,1979,Saint Vincent and the Grenadines ,"Provided that where any other person or authority has instituted criminal proceedings, nothing in this subsection shall prevent the withdrawal of those proceedings by or at the instance of that person or authority and with the leave of the court."
1691,1979,Saint Vincent and the Grenadines ,"5. For the purposes of this section, any appeal from a judgment in criminal proceedings before any court or any case stated or question of law reserved for the purpose of any such proceedings, to any other court (including Her Majesty in Council) shall be deemed to be part of those proceedings:"
1692,1979,Saint Vincent and the Grenadines ,Provided that the power conferred on the Director of Public Prosecutions by subsection (2)(c) of this section shall not be exercised in relation to any appeal by a person convicted in any criminal proceedings or to any case stated or question of law reserved at the instance of such a person.
1693,1979,Saint Vincent and the Grenadines ,"6. In the exercise of the powers vested in him by subsection (2) of this section and section 42 of this Constitution, the Director of Public Prosecutions shall not be subject to the direction or control of any other person or authority."
1694,1979,Saint Vincent and the Grenadines ,65. PREROGATIVE OF MERCY
1695,1979,Saint Vincent and the Grenadines ,1. The Governor-General may--
1696,1979,Saint Vincent and the Grenadines ,"a.grant a pardon, either free or subject to lawful conditions, to any person convicted of any offence;"
1697,1979,Saint Vincent and the Grenadines ,"b.grant to any person a respite, either indefinite or for a specified period, of the execution of any punishment imposed on that person for any offence;"
1698,1979,Saint Vincent and the Grenadines ,c.substitute a less severe form of punishment for any punishment imposed on any person for any offence; or
1699,1979,Saint Vincent and the Grenadines ,d.remit the whole or any part of any punishment imposed on any person for any offence or of any penalty or forfeiture otherwise due to the Crown on account of any offence.
1700,1979,Saint Vincent and the Grenadines ,2. The powers of the Governor-General under subsection (1) of this section shall be exercised by him in accordance with the advice of such Minister as may from time to time be designated by the Governor-General acting in accordance with the advice of the Prime Minister.
1701,1979,Saint Vincent and the Grenadines ,66. ADVISORY COMMITTEE ON PREROGATIVE OF MERCY
1702,1979,Saint Vincent and the Grenadines ,1. There shall be an Advisory Committee on the Prerogative of Mercy for Saint Vincent (hereinafter in this section referred to as the Committee) which shall consist of--
1703,1979,Saint Vincent and the Grenadines ,"a.the Minister for the time being designated under section 65(2) of this Constitution, who shall be chairman;"
1704,1979,Saint Vincent and the Grenadines ,b.the Attorney-General; and
1705,1979,Saint Vincent and the Grenadines ,"c.not less than three nor more than four other members appointed by the Governor-General by writing under his hand, of whom at least one shall be a Minister and at least one shall be a person entitled to practise in Saint Vincent as a medical practitioner."
1706,1979,Saint Vincent and the Grenadines ,2. A member of the Committee appointed under subsection (1)(c) of this section shall hold his seat thereon for such period as may be specified in the instrument by which he was appointed:
1707,1979,Saint Vincent and the Grenadines ,Provided that his seat shall become vacant--
1708,1979,Saint Vincent and the Grenadines ,"a.in the case of a person who at the date of his appointment was a Minister, if he ceases to be a Minister; or"
1709,1979,Saint Vincent and the Grenadines ,"b.in the case of a person who, at the date of his appointment, was entitled to practise in Saint Vincent as a medical practitioner, if he ceases to be so entitled; or"
1710,1979,Saint Vincent and the Grenadines ,"c.if the Governor-General, by writing under his hand, so directs."
1711,1979,Saint Vincent and the Grenadines ,3. The Committee may act notwithstanding any vacancy in its membership or the absence of any member and its proceedings shall not be invalidated by the presence or participation of any person not entitled to be present at or to participate in those proceedings.
1712,1979,Saint Vincent and the Grenadines ,4. The Committee may regulate its own procedure.
1713,1979,Saint Vincent and the Grenadines ,"5. In the exercise of his functions under this section, the Governor-General shall act in accordance with the advice of the Prime Minister."
1714,1979,Saint Vincent and the Grenadines ,67. FUNCTIONS OF ADVISORY COMMITTEE
1715,1979,Saint Vincent and the Grenadines ,"1. Where any person has been sentenced to death (otherwise than by a court-martial) for an offence, the Minister for the time being designated under section 65(2) of this Constitution shall cause a written report of the case from the trial judge (or the Chief Justice, if a report from the trial judge cannot be obtained) together with such other information derived from the record of the case or elsewhere as he may require, to be taken into consideration at a meeting of the Advisory Committee on the Prerogative of Mercy; and after obtaining the advice of the Committee he shall decide in his own deliberate judgment whether to advise the Governor-General to exercise any of his powers under section 65(1) of this Constitution."
1716,1979,Saint Vincent and the Grenadines ,2. The Minister for the time being designated under section 65(2) of this Constitution may consult with the Advisory Committee on the Prerogative of Mercy before tendering any advice to the Governor-General under that subsection in any case not falling within subsection (1) of this section but he shall not be obliged to act in accordance with the recommendation of the Committee.
1717,1979,Saint Vincent and the Grenadines ,CHAPTER V. FINANCE
1718,1979,Saint Vincent and the Grenadines ,68. CONSOLIDATED FUND
1719,1979,Saint Vincent and the Grenadines ,"All revenues or other moneys raised or received by Saint Vincent (not being revenues or other moneys that are payable, by or under any law for the time being in force in Saint Vincent, into some other fund established for a specific purpose) shall be paid into and form a Consolidated Fund."
1720,1979,Saint Vincent and the Grenadines ,69. WITHDRAWALS FROM CONSOLIDATED FUND OR OTHER PUBLIC FUNDS
1721,1979,Saint Vincent and the Grenadines ,1. No moneys shall be withdrawn from the Consolidated Fund except--
1722,1979,Saint Vincent and the Grenadines ,a.to meet expenditure that is charged upon the Fund by this Constitution or by any law enacted by Parliament; or
1723,1979,Saint Vincent and the Grenadines ,b.where the issue of those moneys has been authorised by an appropriation law or by a law made in pursuance of section 71 of this Constitution.
1724,1979,Saint Vincent and the Grenadines ,"2. Where any moneys are charged by this Constitution or any law enacted by Parliament upon the Consolidated Fund or any other public fund, they shall be paid out of that fund by the Government to the person or authority to whom payment is due."
1725,1979,Saint Vincent and the Grenadines ,3. No moneys shall be withdrawn from any public fund other than the Consolidated Fund unless the issue of those moneys has been authorised by or under any law.
1726,1979,Saint Vincent and the Grenadines ,4. There shall be such provision as may be made by Parliament prescribing the manner in which withdrawals may be made from the Consolidated Fund or any other public fund.
1727,1979,Saint Vincent and the Grenadines ,5. The investment of moneys forming part of the Consolidated Fund shall be made in such manner as may be prescribed by or under a law enacted by Parliament.
1728,1979,Saint Vincent and the Grenadines ,"6. Notwithstanding the provisions of subsection (1) of this section, provision may be made by or under a law enacted by Parliament authorising withdrawals to be made from the Consolidated Fund, in such circumstances and to such extent as may be prescribed by or under a law enacted by Parliament, for the purpose of making repayable advances."
1729,1979,Saint Vincent and the Grenadines ,70. AUTHORISATION OF EXPENDITURE FROM CONSOLIDATED FUND BY APPROPRIATION LAW
1730,1979,Saint Vincent and the Grenadines ,"1. The Minister for the time being responsible for finance shall cause to be prepared and laid before the House before, or not later than thirty days after, the commencement of each financial year estimates of the revenues and expenditure of Saint Vincent for that financial year."
1731,1979,Saint Vincent and the Grenadines ,"2. When the estimates of expenditure (other than expenditure charged upon the Consolidated Fund by this Constitution or by any law enacted by Parliament) have been approved by the House, a bill, known as an appropriation bill, shall be introduced in the House, providing for the issue from the Consolidated Fund of the sums necessary to meet that expenditure and the appropriation of those sums, under separate votes for the several services required, to the purposes specified therein."
1732,1979,Saint Vincent and the Grenadines ,3. If in respect of any financial year it is found--
1733,1979,Saint Vincent and the Grenadines ,a.that the amount appropriated by the appropriation law to any purpose is insufficient or that a need has arisen for expenditure for a purpose to which no amount has been appropriated by that law; or
1734,1979,Saint Vincent and the Grenadines ,"b.that any moneys have been expended for any purpose in excess of the amount appropriated to that purpose by the appropriation law or for a purpose to which no amount has been appropriated by that law,"
1735,1979,Saint Vincent and the Grenadines ,"a supplementary estimate showing the sums required or spent shall be laid before the House and, when the supplementary estimate has been approved by the House, a supplementary appropriation bill shall be introduced in the House providing for the issue of such sums from the Consolidated Fund and appropriating them to the purposes specified therein."
1736,1979,Saint Vincent and the Grenadines ,71. AUTHORISATION OF EXPENDITURE IN ADVANCE OF APPROPRIATION
1737,1979,Saint Vincent and the Grenadines ,"There shall be such provision as may be made by Parliament under which, if the appropriation law in respect of any financial year has not come into operation by the beginning of that financial year, the Minister for the time being responsible for finance may authorise the withdrawal of moneys from the Consolidated Fund for the purpose of meeting expenditure necessary to carry on the services of the Government until the expiration of four months from the beginning of that financial year or the coming into operation of the law, whichever is the earlier."
1738,1979,Saint Vincent and the Grenadines ,72. CONTINGENCIES FUND
1739,1979,Saint Vincent and the Grenadines ,"1. There shall be such provision as may be made by Parliament for the establishment of a Contingencies Fund and for authorising the Minister for the time being responsible for finance, if satisfied that there has arisen an urgent and unforeseen need for expenditure for which no other provision exists, to make advances from that Fund to meet that need."
1740,1979,Saint Vincent and the Grenadines ,"2. Where any advance is made from the Contingencies Fund, a supplementary estimate shall as soon as possible be laid before the House and when the supplementary estimate has been approved by the House, a supplementary appropriation bill shall be introduced as soon as possible in the House for the purpose of replacing the amount so advanced."
1741,1979,Saint Vincent and the Grenadines ,73. REMUNERATION OF CERTAIN OFFICERS
1742,1979,Saint Vincent and the Grenadines ,1. There shall be paid to the holders of the offices to which this section applies such salaries and such allowances as may be prescribed by or under a law enacted by Parliament.
1743,1979,Saint Vincent and the Grenadines ,2. The salaries and allowances prescribed in pursuance of this section in respect of the holders of the offices to which this section applies shall be a charge on the Consolidated Fund.
