sl,year,country,text
2144,1989,Algeria,ART 141
2145,1989,Algeria,"In addition to the domains earmarked by the Constitution for regulation by organic law, the following domains shall be subject to regulation by organic law:"
2146,1989,Algeria,the organisation and functioning of public authorities;
2147,1989,Algeria,the electoral system;
2148,1989,Algeria,law on Political Parties;
2149,1989,Algeria,law on Information;
2150,1989,Algeria,the status of the magistracy and the judicial organisation;
2151,1989,Algeria,the framework law on Finance Laws.
2152,1989,Algeria,The organic law shall be adopted by an absolute majority of the deputies and the members of the Council of the Nation.
2153,1989,Algeria,It shall be submitted to the Constitutional Council to ascertain its conformity prior to its promulgation.
2154,1989,Algeria,ART 142
2155,1989,Algeria,"In case the People’s National Assembly is in recess, or vacant between parliamentary sessions, the President of the Republic may legislate on urgent matters by ordinance, after consultation with the Council of State."
2156,1989,Algeria,The President of the Republic shall submit the texts he adopts for ratification to each of the Chambers of Parliament at their next session.
2157,1989,Algeria,Ordinances not adopted by Parliament shall be null and void.
2158,1989,Algeria,"In case of a state of emergency defined in Article 107 of the Constitution, the President of the Republic may legislate by ordinances."
2159,1989,Algeria,The ordinances shall be passed in the Council of Ministers.
2160,1989,Algeria,ART 143
2161,1989,Algeria,Matters other than those earmarked for statutory legislation shall fall within the regulatory power of the President of the Republic.
2162,1989,Algeria,The implementation of the laws shall be a matter for the regulatory field of the Prime Minister.
2163,1989,Algeria,ART 144
2164,1989,Algeria,The law shall be promulgated by the President of the Republic within thirty (30) days of the date of its transmittal.
2165,1989,Algeria,"However, when a law has been submitted to the Constitutional Council prior to its promulgation by one of the authorities referred to in Article 187 below, this time limit shall be suspended until the Constitutional Council gives its ruling according to the conditions specified in Article 189 below."
2166,1989,Algeria,ART 145
2167,1989,Algeria,The President of the Republic may request a second reading of a law voted by Parliament within thirty (30) days following its adoption.
2168,1989,Algeria,"In that case, a majority of two-thirds (2/3) of the deputies of the People’s National Assembly and members of the Council of the Nation shall be required for the adoption of the law."
2169,1989,Algeria,ART 146
2170,1989,Algeria,The President of the Republic may communicate a message to Parliament.
2171,1989,Algeria,ART 147
2172,1989,Algeria,"After consulting the President of the Council of the Nation, the President of the People’s National Assembly, the President of the Constitutional Council and the Prime Minister, the President of the Republic may decide on the dissolution of the People’s National Assembly or on anticipated legislative elections."
2173,1989,Algeria,"In both cases, legislative elections shall take place within a maximum limit of three (3) months."
2174,1989,Algeria,ART 148
2175,1989,Algeria,"Upon request of the President of the Republic or one of the Presidents of one of the two Chambers, Parliament may initiate a debate on foreign policy."
2176,1989,Algeria,"This debate shall be concluded, if need be, with a resolution of Parliament meeting in joint session of the two Chambers, which shall be communicated to the President of the Republic."
2177,1989,Algeria,ART 149
2178,1989,Algeria,"Armistice agreements, treaties of peace, alliance and union, treaties relating to the borders of the State as well as treaties concerning the status of persons and those which involve expenditures unforeseen in the budget of the State, bilateral and multilateral agreements pertaining to free trade zones and economic associations and integrations shall be ratified by the President of the Republic after explicit approval by each of the two Chambers of Parliament."
2179,1989,Algeria,ART 150
2180,1989,Algeria,The treaties ratified by the President of the Republic in the conditions specified by the Constitution shall prevail over Acts of Parliament.
2181,1989,Algeria,ART 151
2182,1989,Algeria,Members of Parliament may demand from the Government explanations related to current issues. The reply shall be given within a maximum limit of thirty (30) days.
2183,1989,Algeria,Parliament Committees may hear the members of the Government.
2184,1989,Algeria,ART 152
2185,1989,Algeria,Members of Parliament may address orally or in written form any question to any member of the Government.
2186,1989,Algeria,The written question shall receive a reply in the same form within a maximum period of thirty (30) days.
2187,1989,Algeria,The response to oral questions shall not exceed thirty (30) days.
2188,1989,Algeria,"The People’s National Assembly and the Council of the Nation shall hold, alternatively, a weekly session dedicated to the responses of the Government to oral questions raised by deputies and members of the Council of the Nation."
2189,1989,Algeria,"If one of the two Chambers believes that the oral or written response from a member of the Government warrants a debate, this latter shall be ensued in the conditions specified in the rules of procedure of the People’s National Assembly and the Council of the Nation."
2190,1989,Algeria,The questions and answers are published in accordance with the same conditions as per the records of the parliamentary debates.
2191,1989,Algeria,ART 153
2192,1989,Algeria,"During the debate on general policy statement, the People’s National Assembly can hold the Government to account by voting a motion of censure."
2193,1989,Algeria,Such a motion shall be rejected unless it is signed by at least a seventh (1/7) of the number of deputies.
2194,1989,Algeria,ART 154
2195,1989,Algeria,The motion of censure shall be approved by a majority vote of two-thirds (2/3) of the deputies.
2196,1989,Algeria,The vote may only take place three (3) days after the tabling of the motion of censure.
2197,1989,Algeria,ART 155
2198,1989,Algeria,"When the motion of censure is approved by the People’s National Assembly, the Prime Minister shall tender the resignation of the Government to the President of the Republic."
2199,1989,Algeria,CHAPTER III. THE JUDICIAL POWER
2200,1989,Algeria,ART 156
2201,1989,Algeria,The judicial power shall be independent. It shall be exercised within the framework of the law. The President of the Republic shall be the guarantor of the independence of the judiciary.
2202,1989,Algeria,ART 157
2203,1989,Algeria,The judicial power shall protect society and freedoms.
2204,1989,Algeria,It shall guarantee to all and sundry the protection of their fundamental rights.
2205,1989,Algeria,ART 158
2206,1989,Algeria,Justice shall be founded on the principles of legality and equality.
2207,1989,Algeria,"It shall be equal for all and accessible to all, and shall find its expression in the respect of the law."
2208,1989,Algeria,ART 159
2209,1989,Algeria,Justice shall be rendered in the name of the people.
2210,1989,Algeria,ART 160
2211,1989,Algeria,Criminal sanctions shall conform to the principles of legality and personality.
2212,1989,Algeria,The law shall guarantee the two-stage procedure in criminal matters and determine the modalities of its implementation.
2213,1989,Algeria,ART 161
2214,1989,Algeria,The judiciary shall rule on appeals brought against decisions of the administrative authorities.
2215,1989,Algeria,ART 162
2216,1989,Algeria,Judicial decisions shall give reasons and shall be pronounced in public hearings.
2217,1989,Algeria,Judicial orders shall be reasoned.
2218,1989,Algeria,ART 163
2219,1989,Algeria,All competent organs of the State shall be required to ensure at all times and in every place and in every circumstance the execution of judicial decisions.
2220,1989,Algeria,Any hindrance of the judicial decisions’ execution shall be punishable by law.
2221,1989,Algeria,ART 164
2222,1989,Algeria,Justice shall be rendered by the judges.
2223,1989,Algeria,They may be assisted by people’s assessors under conditions specified by law.
2224,1989,Algeria,ART 165
2225,1989,Algeria,The judge shall only obey the law.
2226,1989,Algeria,ART 166
2227,1989,Algeria,"The judge shall be protected against all forms of pressures, interventions or manoeuvres of any nature that could be harmful to the fulfilment of his duty or to the respect for his free judgment."
2228,1989,Algeria,Any intervention in the course of justice shall be prohibited.
2229,1989,Algeria,The judge shall guard against any attitude likely to affect his impartiality.
2230,1989,Algeria,The sitting judge shall be irremovable under the conditions set by the status of the magistracy.
2231,1989,Algeria,An organic law shall determine the modalities of implementing this Article.
2232,1989,Algeria,ART 167
2233,1989,Algeria,A judge shall be held accountable to the High Council of Magistracy in the forms specified by law for the manner in which he fulfils his duty.
2234,1989,Algeria,ART 168
2235,1989,Algeria,The law shall protect the litigant against any abuse or misconduct perpetrated by the judge.
2236,1989,Algeria,ART 169
2237,1989,Algeria,The right to defence shall be acknowledged.
2238,1989,Algeria,It shall be guaranteed in criminal matters.
2239,1989,Algeria,ART 170
2240,1989,Algeria,The lawyer shall be granted legal guarantees that ensure his protection against any form of pressure and allow him to exercise his profession within the framework of the law.
2241,1989,Algeria,ART 171
2242,1989,Algeria,The Supreme Court shall be the organ regulating the activity of the courts and tribunals.
2243,1989,Algeria,The Council of State shall act as an organ regulating the activity of the administrative courts.
2244,1989,Algeria,The Supreme Court and the Council of State shall ensure the standardisation of jurisprudence across the country and shall oversee the adherence to the law.
2245,1989,Algeria,The Court of Jurisdictional Conflicts shall determine the conflicts of jurisdiction between ordinary courts and administrative courts.
2246,1989,Algeria,ART 172
2247,1989,Algeria,"The organisation, functioning and other powers of the Supreme Court, the Council of State and the Court of Jurisdictional Conflicts shall be determined by an organic law."
2248,1989,Algeria,ART 173
2249,1989,Algeria,The High Council of Magistracy shall be chaired by the President of the Republic.
2250,1989,Algeria,ART 174
2251,1989,Algeria,"The High Council of Magistracy shall decide on, in the conditions determined by law, the appointments, transfers, and career development of the judges."
2252,1989,Algeria,It shall oversee the respect for the provisions on the status of the magistracy and the observance of discipline by the magistrates under the chairmanship of the First President of the Supreme Court.
2253,1989,Algeria,ART 175
2254,1989,Algeria,The High Council of Magistracy shall provide a consultative opinion to the President of the Republic prior to exercising the power to pardon.
2255,1989,Algeria,ART 176
2256,1989,Algeria,"The composition, functioning and other attributions of the High Council of Magistracy shall be determined by an organic law."
2257,1989,Algeria,The High Council of Magistracy shall be granted administrative and financial autonomy. The organic law shall determine its modalities.
2258,1989,Algeria,ART 177
2259,1989,Algeria,"A High Court of State shall be established to review acts which can be qualified as high treason by the President of the Republic, and crimes and offences by the Prime Minister, perpetrated as they exercise their functions."
2260,1989,Algeria,"The composition, organisation and functioning of the High Court of State, as well as the applicable procedures, shall be established by an organic law."
2261,1989,Algeria,"TITLE 3. SUPERVISION, ELECTIONS OBSERVATION AND CONSULTATIVE INSTITUTIONS"
2262,1989,Algeria,CHAPTER I. SUPERVISION
2263,1989,Algeria,ART 178
2264,1989,Algeria,The elected assemblies shall assume the supervisory role in its popular dimension.
2265,1989,Algeria,ART 179
2266,1989,Algeria,The Government shall give an account to each Parliament Chamber on the use of budgetary funds for which it has voted on each budgetary period.
2267,1989,Algeria,"The financial year shall be closed, as far as Parliament is concerned, by the vote of each Chamber for an Act pertaining to settling the balance sheet of the year under consideration."
2268,1989,Algeria,ART 180
2269,1989,Algeria,"Each of the two Chambers of Parliament may, at any time, establish, within the framework of its powers, a commission of inquiry on any matter of public interest."
2270,1989,Algeria,A commission of inquiry cannot be established on the grounds of facts that are subject to judicial investigation.
2271,1989,Algeria,ART 181
2272,1989,Algeria,The institutions and organs of control shall have the task of verifying the conformity of the legislative and executive action(s) with the Constitution and of verifying the conditions of the use and management of material means and public funds.
2273,1989,Algeria,ART 182
2274,1989,Algeria,The Constitutional Council is an independent institution in charge of monitoring the observance of the Constitution.
2275,1989,Algeria,"The Constitutional Council shall monitor, among other matters, the proper conduct of referendum operations, of the election of the President of the Republic and of legislative elections."
2276,1989,Algeria,"It shall review, in their substance, the appeals it receives on the provisional results of the presidential and legislative elections and shall announce the final results of all the operations provided in the preceding paragraph."
2277,1989,Algeria,The Constitutional Council shall have administrative and financial autonomy.
2278,1989,Algeria,ART 183
2279,1989,Algeria,"The Constitutional Council shall consist of twelve (12) members: four (4) shall be appointed by the President of the Republic, including the President of the Council and the Vice-President, two (2) shall be elected by the People’s National Assembly, two (2) shall be elected by the Council of the Nation, two (2) shall be elected by the Supreme Court, and two (2) shall be elected by the Council of State."
2280,1989,Algeria,"In the case of a tie between the members of the Constitutional Council, the President of the Council shall have the casting vote."
2281,1989,Algeria,"As soon as they are elected or designated, the members of the Constitutional Council shall cease any other mandate, function, task or mission, as well as any other liberal activity or profession."
2282,1989,Algeria,The President of the Republic shall appoint the President and Vice-President of the Constitutional Council for a single eight-year (8) term.
2283,1989,Algeria,The other members of the Constitutional Council shall serve a single term of eight (8) years; the membership of the Council shall be renewed by one-half (1/2) every four (4) years.
2284,1989,Algeria,"Before taking office, the members of the Constitutional Council shall be sworn in before the President of the Republic in the terms set out below:"
2285,1989,Algeria,"“I swear by Allah The Almighty, to carry out my duty with integrity and impartiality, to safeguard the confidentiality of the deliberations and to refrain from publicly taking positions in any of the cases that fall under the jurisdiction of the Constitutional Council.”"
2286,1989,Algeria,ART 184
2287,1989,Algeria,The elected or designated members of the Constitutional Council shall:
2288,1989,Algeria,be aged forty (40) on the day of their appointment or election.
2289,1989,Algeria,"have a professional experience of no less than fifteen (15) years in the higher education of legal sciences, in magistracy and as a lawyer at the Supreme Court, at the Council of State or in one of the State’s higher positions."
2290,1989,Algeria,ART 185
2291,1989,Algeria,"During their mandate, the President, Vice-President and the members of the Constitutional Council shall be granted jurisdictional immunity in criminal matters."
2292,1989,Algeria,"They shall not be subject to legal actions, arrest for any felony or offence, unless the concerned person expressly waivers his immunity or upon an authorisation from the Constitutional Council."
2293,1989,Algeria,ART 186
2294,1989,Algeria,"Aside from the other functions which are expressly conferred upon it by other provisions of the Constitution, the Constitutional Council shall rule on the constitutionality of treaties, laws and regulations by an opinion."
2295,1989,Algeria,"Upon request by the President of the Republic, the Constitutional Council shall issue a binding opinion on the constitutionality of the organic laws after their adoption by Parliament."
2296,1989,Algeria,"The Constitutional Council shall also rule in the same form, as specified in the preceding paragraph, on the conformity of the rules of procedure of each Chamber of Parliament with the Constitution."
2297,1989,Algeria,ART 187
2298,1989,Algeria,"The Constitutional Council may be referred to by the President of the Republic, the President of the Council of the Nation, the President of the People’s National Assembly or the Prime Minister."
2299,1989,Algeria,It may also be referred to by fifty (50) deputies or thirty (30) members of the Council of the Nation.
2300,1989,Algeria,The referral to the Constitutional Council specified in the two preceding paragraphs shall not apply to a referral on the exception of unconstitutionality stipulated by Article 188 below.
2301,1989,Algeria,ART 188
2302,1989,Algeria,The Constitutional Council may be referred to with regard to an exception of unconstitutionality pursuant to a request by the Supreme Court or the Council of State when one of the parties in a trial claims before the jurisdiction that the legislative provision upon which the issue of litigation relies may adversely affect the rights and freedoms granted by the Constitution.
2303,1989,Algeria,The conditions and modalities of implementing the paragraph above shall be determined by an organic law.
2304,1989,Algeria,ART 189
2305,1989,Algeria,"The Constitutional Council shall deliberate in camera and give its opinion or decision within thirty (30) days after a matter has been submitted to it. In an emergency situation, and upon request from the President of the Republic, the deadline shall be shortened to ten (10) days."
2306,1989,Algeria,"When the Constitutional Council is summoned to rule on the basis of Article 188 above, it shall deliver a decision within the four (4) months following the referral date. This deadline might be extended only once for no more than four (4) months, pursuant to a reasoned decision of the Council notified to the jurisdiction that has requested the referral."
2307,1989,Algeria,The Constitutional Council shall establish its rules of procedure.
2308,1989,Algeria,ART 190
2309,1989,Algeria,"When the Constitutional Council rules that a treaty, agreement or convention is unconstitutional, it shall not be ratified."
2310,1989,Algeria,ART 191
2311,1989,Algeria,"When the Constitutional Council rules that a legislative or regulatory provision is unconstitutional, it ceases to be effective from the day of the decision of the Council."
2312,1989,Algeria,"When a legislative provision is ruled unconstitutional based on Article 188 above, it ceases to be effective from the day fixed by the decision of the Constitutional Council."
2313,1989,Algeria,The opinions and decisions of the Constitutional Council are irrevocable. They shall be binding upon all public authorities as well as the administrative and jurisdictional authorities.
2314,1989,Algeria,ART 192
2315,1989,Algeria,"The Court of Accounts shall be independent. It shall be in charge of the post control of the finances of the State, the territorial communities and public services as well as the State’s merchant capital."
2316,1989,Algeria,The Court of Accounts shall contribute to the development of good governance and transparency in the management of public finances.
2317,1989,Algeria,"The Court of Accounts shall prepare an annual report which it shall submit to the President of the Republic, the President of the Council of the Nation, the President of the People’s National Assembly and the Prime Minister."
2318,1989,Algeria,"The law shall determine the competences, organisation and functioning of the Court of Accounts and the sanctioning of its investigations as well as its relation with the other organs of the State in charge of control and inspection."
2319,1989,Algeria,CHAPTER II. ELECTIONS OBSERVATION
2320,1989,Algeria,ART 193
2321,1989,Algeria,Public authorities in charge of organising elections shall be required to guarantee their transparency and impartiality.
2322,1989,Algeria,"Thus, the electoral register shall be made available to the candidates at each election."
2323,1989,Algeria,The organic law related to the electoral system shall set the modalities of implementing this provision.
2324,1989,Algeria,ART 194
2325,1989,Algeria,An independent High Authority for Monitoring Elections shall be established.
2326,1989,Algeria,"It shall be chaired by a public figure nominated by the President of the Republic, following consultations with the political parties."
2327,1989,Algeria,The High Authority shall have a standing committee and shall deploy its other members once the electorate is convened.
2328,1989,Algeria,The High Authority shall be composed of an equal number of:
2329,1989,Algeria,"magistrates proposed by the High Council of Magistracy, nominated by the President of the Republic;"
2330,1989,Algeria,"independent competencies chosen from the civil society, nominated by the President of the Republic."
2331,1989,Algeria,"The High Authority shall ensure the transparency and integrity of the presidential, legislative and local elections, and the referendum, from the convening of the electorate until the announcement of the provisional results of the elections."
2332,1989,Algeria,The standing Committee of the High Authority shall ensure particularly:
2333,1989,Algeria,the supervision of the revision of the voting lists by the administration;
2334,1989,Algeria,the preparation of recommendations for the improvement of the legislative and regulatory texts that standardise the electoral process;
2335,1989,Algeria,the organisation of civil training courses for the benefit of the political parties on the monitoring of elections and the filing of appeals.
2336,1989,Algeria,An organic law shall set the modalities of implementing this Article.
2337,1989,Algeria,CHAPTER III. CONSULTATIVE INSTITUTIONS
2338,1989,Algeria,ART 195
2339,1989,Algeria,A High Islamic Council shall be established under the auspices of the President of the Republic in order to:
2340,1989,Algeria,encourage and promote Ijtihad;
2341,1989,Algeria,provide its opinion on matters submitted to it with regard to the Shari’ah rules;
2342,1989,Algeria,submit a periodic report on its activity to the President of the Republic.
2343,1989,Algeria,ART 196
2344,1989,Algeria,"The High Islamic Council shall be composed of fifteen (15) members, including the President, who shall be nominated by the President of the Republic among the national elites in various sciences."
2345,1989,Algeria,ART 197
2346,1989,Algeria,A High Council of Security shall be established under the chairmanship of the President of the Republic. This organ shall have the task of providing counsel to the President of the Republic on all issues relating to national security.
2347,1989,Algeria,The modalities of the organisation and functioning of the High Council of Security shall be determined by the President of the Republic.
2348,1989,Algeria,ART 198
2349,1989,Algeria,"A National Council of Human Rights, hereinafter referred to as “The Council”, shall be established under the authority of the President of the Republic in his quality as guarantor of the Constitution."
2350,1989,Algeria,It shall be granted administrative and financial autonomy.
2351,1989,Algeria,ART 199
2352,1989,Algeria,The Council shall carry out the function of monitoring and providing early warnings and evaluation in terms of respecting human rights.
2353,1989,Algeria,"Without undermining the functions of the judiciary power, the Council shall consider any case of violation of human rights it becomes aware of or is brought to its attention, and it shall proceed with the appropriate action. It shall submit the results of its investigation to the concerned administrative authorities and, if necessary, to the competent judicial authorities."
2354,1989,Algeria,"The Council shall initiate awareness-raising actions, information and communication to promote human rights."
2355,1989,Algeria,"It shall also give its opinions, suggestions and recommendations in relation to the promotion and protection of human rights."
2356,1989,Algeria,"The Council shall prepare an annual report to submit to the President of the Republic, Parliament and the Prime Minister, and publish it."
2357,1989,Algeria,The composition and the modalities of nominating the members of the Council as well as the rules related to its organisation and functioning shall be determined by law.
2358,1989,Algeria,ART 200
2359,1989,Algeria,A High Council of Youth shall be established as a consultative institution under the auspices of the President of the Republic.
2360,1989,Algeria,"The Council shall include representatives of the youth, the government and the public institutions in charge of youth issues."
2361,1989,Algeria,ART 201
2362,1989,Algeria,"The High Council of Youth shall express its opinions and recommendations on issues related to the needs of the youth as well as their prosperousness in economic, social, cultural and sporting fields."
2363,1989,Algeria,"The Council shall contribute as well to the promotion, among the youth, of the national values, the patriotic conscience, the civil spirit and social solidarity."
2364,1989,Algeria,ART 202
2365,1989,Algeria,"A national organ for the Prevention and Fight against Corruption, an independent administrative authority, shall be established under the auspices of the President of the Republic."
2366,1989,Algeria,It shall be granted administrative and financial autonomy.
2367,1989,Algeria,"The independence of the organ shall be specifically guaranteed by the oath its members and staff members have taken, as well as by the protection that shall be granted to them against all forms of pressure, intimidation, threats, contempt, insults, or attacks, regardless of their nature, they might be subjected to while carrying out their functions."
2368,1989,Algeria,ART 203
2369,1989,Algeria,"The organ shall be in charge of proposing and contributing to the hosting of a global policy of prevention against corruption, enshrining thereby the principles of the rule of law and reflecting the integrity, transparency and accountability in the management of public properties and funds."
2370,1989,Algeria,"The organ shall submit to the President of the Republic an annual report of evaluation of its activities related to the prevention and fight against corruption, pointing out the scantiness it has faced and the proposed recommendations, whenever necessary."
2371,1989,Algeria,ART 204
2372,1989,Algeria,"The Social and Economic National Council, hereinafter referred to as “The Council” shall represent a framework for dialogue, consultation and proposals in the economic and social fields."
2373,1989,Algeria,It shall be the advisor of the Government.
2374,1989,Algeria,ART 205
2375,1989,Algeria,The Council shall be in charge of:
2376,1989,Algeria,providing a framework for the participation of civil society in the national consultations on policies related to social and economic development;
2377,1989,Algeria,ensuring a constant dialogue and consultation between the national economic and social partners;
2378,1989,Algeria,"evaluating and addressing the issues of national interest in the economic, social, educational, vocational, and higher education fields;"
2379,1989,Algeria,preparing proposals and recommendations for the Government.
2380,1989,Algeria,ART 206
2381,1989,Algeria,"A National Council for Scientific Research and Technology shall be established, hereinafter referred to as “The Council”."
2382,1989,Algeria,ART 207
2383,1989,Algeria,The Council shall be in charge of:
2384,1989,Algeria,promoting national research in the field of technological and scientific innovation;
2385,1989,Algeria,proposing measures fostering the development of national capacities in terms of research and development;
2386,1989,Algeria,evaluating the efficiency of the national arrangements for the valorisation of the outcome of research for the benefit of the national economy within the framework of sustainable development.
2387,1989,Algeria,The Council shall be chaired by a recognised national competence nominated by the President of the Republic.
2388,1989,Algeria,"The other tasks, organisation, and composition of the Council shall be determined by law."
2389,1989,Algeria,TITLE 4. ON CONSTITUTIONAL AMENDMENT
2390,1989,Algeria,ART 208
2391,1989,Algeria,The constitutional amendment shall be decided on the initiative of the President of the Republic. It shall be voted in identical terms by the People’s National Assembly and the Council of the Nation in the same conditions as a legislative text.
2392,1989,Algeria,It shall be submitted by referendum to the approval of the people within fifty (50) days of its adoption.
2393,1989,Algeria,"The constitutional amendment, approved by the people, shall be promulgated by the President of the Republic."
2394,1989,Algeria,ART 209
2395,1989,Algeria,An Act pertaining to a draft constitutional amendment shall become null and void if rejected by the people.
2396,1989,Algeria,It cannot be resubmitted to the people during the same legislature.
2397,1989,Algeria,ART 210
2398,1989,Algeria,"If according to the reasoned opinion of the Constitutional Council the draft constitutional amendment in no way infringes upon the general principles governing the Algerian society, the human and citizen’s rights and freedoms, and does not alter in any manner the fundamental balance of the powers and the institutions, the President of the Republic may directly promulgate the law containing the constitutional amendment without submitting it to referendum, if it has been approved by three-quarters (3/4) of the votes of the members of the two Chambers of Parliament."
2399,1989,Algeria,ART 211
2400,1989,Algeria,"Three-quarters (3/4) of the members of the two Chambers of Parliament, meeting in joint session, may propose a constitutional amendment and present it to the President of the Republic, who may submit it to a referendum."
2401,1989,Algeria,"If its approval is obtained, it shall be promulgated."
2402,1989,Algeria,ART 212
2403,1989,Algeria,No constitutional amendment shall undermine:
2404,1989,Algeria,1.the Republican character of the State;
2405,1989,Algeria,2.the democratic order based on a multi-party system;
2406,1989,Algeria,3.Islam as the religion of the State;
2407,1989,Algeria,4.Arabic as the national and official language;
2408,1989,Algeria,5.the fundamental freedoms and the human and citizens’ rights;
2409,1989,Algeria,6.the integrity and unity of the national territory;
2410,1989,Algeria,7.the national emblem and the national anthem as symbols of the Revolution and the Republic;
2411,1989,Algeria,8.the re-eligibility of the President of the Republic for a second term.
2412,1989,Algeria,TRANSITORY PROVISIONS
2413,1989,Algeria,ART 213
2414,1989,Algeria,The current ordinary laws set by this Constitution as organic laws shall remain applicable until their modification or replacement following the constitutional procedures.
2415,1989,Algeria,ART 214
2416,1989,Algeria,"The Constitutional Council shall continue, in its current representation to carry out the prerogatives assigned to it by this Constitution, the mandates of its current members ending after the expiry of their respective terms."
2417,1989,Algeria,Any modification or addition shall be carried out following the conditions and procedures set by this Constitution in no later than six (6) months following its promulgation.
2418,1989,Algeria,"The renewal of half of the members of the Constitutional Council, whether they are elected or designated in the framework of this Constitution shall take place following the fourth (4) year of the mandate by drawing lots."
2419,1989,Algeria,ART 215
2420,1989,Algeria,"Pending the necessary conditions for the implementation of the provisions stipulated by Article 188 of the Constitution and in order to guarantee its efficient management, the mechanism set by this latter shall be put into place after a deadline of three (3) years following the entry into force of these provisions."
2421,1989,Algeria,ART 216
2422,1989,Algeria,The body in charge of the promotion and the protection of Human rights shall continue to carry out its prerogatives until the implementation of the provisions of Articles 198 and 199 of the Constitution.
2423,1989,Algeria,ART 217
2424,1989,Algeria,The text of the approved constitutional amendment shall be harmonised by the numerical order of its Articles.
2425,1989,Algeria,ART 218
2426,1989,Algeria,The President of the Republic shall promulgate the text of the approved constitutional amendment that shall be implemented as the fundamental law of the Republic.
2427,1993,Andorra,PREAMBLE
2428,1993,Andorra,"The Andorran People, with full liberty and independence, and in the exercise of their own sovereignty,"
2429,1993,Andorra,"Conscious of the need to conform the institutional structure of Andorra to the new circumstances brought about by the evolution of the geographical, historical and sociocultural environment in which it is situated, as well as of the need to regulate the relations which the institutions dating back to the Pareatges. shall have within this new legal framework,"
2430,1993,Andorra,"Resolved of the need to be endowed with all the mechanisms leading to juridical security in the exercise of the fundamental rights of the individual, which, although always present and respected in the nature of Andorran society, have not received the protection of any kind of general laws,"
2431,1993,Andorra,"Eager to use every endeavour to promote values such as liberty, justice, democracy and social progress, and to keep and strengthen the harmonious relations of Andorra with the rest of the world, and especially with the neighbouring countries, on the basis of mutual respect, co-existence and peace,"
2432,1993,Andorra,"Willing to bring their collaboration and effort to all the common causes of mankind, and especially to those of preserving the integrity of the Earth and guaranteeing an environment fit for life for the coming generations,"
2433,1993,Andorra,"Desiring that the motto ""virtus, unita, fortior"", which has presided over the peaceful journey of Andorra over its more than seven hundred years of history, may continue to be a completely valid principle and may always guide the conduct of Andorrans,"
2434,1993,Andorra,"Approve the present Constitution, in the exercise of their sovereignty."
2435,1993,Andorra,TITLE I. SOVEREIGNTY OF ANDORRA
2436,1993,Andorra,ARTICLE 1
2437,1993,Andorra,1. Andorra is a Democratic and Social independent State abiding by the Rule of Law. Its official name is Principat d'Andorra..
2438,1993,Andorra,"2. The Constitution proclaims that the action of the Andorran State is inspired by the principles of respect and promotion of liberty, equality, justice, tolerance, defence of human rights and dignity of the person."
2439,1993,Andorra,"3. Sovereignty is vested in the Andorran People, who exercise it through the different means of participation and by way of the institutions established in this Constitution."
2440,1993,Andorra,4. The political system of Andorra is a parliamentary Coprincipality .
2441,1993,Andorra,"5. Andorra is composed of the Parishes of Canillo, Encamp, Ordino, La Massana, Andorra la Vella, Sant Julia de Loria and Escaldes-Engordany."
2442,1993,Andorra,ARTICLE 2
2443,1993,Andorra,1. Catalan is the official language of the State.
2444,1993,Andorra,"2. The national anthem, the State flag and the coat of arms of Andorra are the traditional ones."
2445,1993,Andorra,3. Andorra la Vella is the capital of the State.
2446,1993,Andorra,ARTICLE 3
2447,1993,Andorra,"1. The present Constitution, which is the highest rule of the legal system, binds all the public institutions as well as the individuals."
2448,1993,Andorra,"2. The Constitution recognizes the principles of equality, hierarchy, publicity of the judicial rules, non-retroactivity of the rules restricting individual rights or those that are unfavourable in their effect or sanction, juridical security, accountability of public institutions and prohibition of any kind of arbitrariness."
2449,1993,Andorra,3. The universally recognized principles of international public law are incorporated into the legal system of Andorra.
2450,1993,Andorra,4. The treaties and international agreements take effect in the legal system from the moment of their publication in the Official Gazette of the Principality of Andorra and cannot be amended or repealed by law.
2451,1993,Andorra,TITLE II. RIGHTS AND FREEDOMS
2452,1993,Andorra,CHAPTER I. GENERAL PRINCIPLES
2453,1993,Andorra,ARTICLE 4
2454,1993,Andorra,"The Constitution recognises human dignity to be inalienable and therefore guarantees the inviolable and imprescriptible rights of the individual, which constitute the foundation of political order, social peace and justice."
2455,1993,Andorra,ARTICLE 5
2456,1993,Andorra,The Universal Declaration of Human Rights is binding in Andorra.
2457,1993,Andorra,ARTICLE 6
2458,1993,Andorra,"1. All persons are equal before the law. No one may be discriminated against on grounds of birth, race, sex, origin, religion, opinions or any other personal or social condition."
2459,1993,Andorra,2. Public authorities shall create the conditions such that the equality and the liberty of the individuals may be real and effective.
2460,1993,Andorra,CHAPTER II. ANDORRAN NATIONALITY
2461,1993,Andorra,ARTICLE 7
2462,1993,Andorra,"1. The status of Andorran national, as well as its legal effects, is acquired, kept and lost in accordance with the regulations of a Qualified Law."
2463,1993,Andorra,"2. The acquisition or retention of a nationality other than Andorran shall entail the loss of the latter, subject to the terms and periods established by law."
2464,1993,Andorra,CHAPTER III. THE FUNDAMENTAL RIGHTS OF THE PERSON AND PUBLIC FREEDOMS
2465,1993,Andorra,ARTICLE 8
2466,1993,Andorra,1. The Constitution recognises the right to life and fully protects it in its different phases.
2467,1993,Andorra,"2. All persons have the right to physical and moral integrity. No one shall be subjected to torture or to cruel, inhuman or degrading treatment or punishment."
