sl,year,country,text
2363,1973,Bahamas (The),"e.for the imposition of restrictions on the right of any person to leave The Bahamas in the public interest, or for securing compliance with any international obligation of the Government of The Bahamas particulars of which have been laid before Parliament."
2364,1973,Bahamas (The),3. Any restriction on a person's freedom of movement which is involved in his lawful detention shall not be held to be inconsistent with or in contravention of this Article.
2365,1973,Bahamas (The),"4. For the purposes of sub-paragraph (c) of paragraph (2) of this Article ""law"" in that paragraph includes directions in writing regarding the conduct of public officers generally of any class of public officer issued by the Government of The Bahamas."
2366,1973,Bahamas (The),"26. PROTECTION FROM DISCRIMINATION ON THE GROUNDS OF RACE, ETC"
2367,1973,Bahamas (The),"1. Subject to the provision of paragraph (4), (5) and (9) of this Article no law shall make any provision which is discriminatory either of itself or in its effect."
2368,1973,Bahamas (The),"2. Subject to the provisions of paragraphs (6), (9) and (10) of this Article, no person shall be treated in a discriminatory manner by any person acting by virtue of any written law or in the performance of the function of any public office or any public authority."
2369,1973,Bahamas (The),"3. In this Article, the expression ""discriminatory"" means affording different treatment to different person attributable wholly or mainly to their respective descriptions by race, place of origin political opinions colour or creed whereby person of one such description are subjected to disabilities or restrictions to which person of another such description are not made subject or are accorded privileges or advantages which are not accorded to persons of another such description."
2370,1973,Bahamas (The),4. Paragraph (1) of this Article shall not apply to any law so far as that law makes provision-
2371,1973,Bahamas (The),a.for the appropriation of revenues or other funds of The Bahamas or for the imposition of taxation (including the levying of feed for the grant of licenses); or
2372,1973,Bahamas (The),"b.with respect to the entry into or exclusion from, or the employment, engaging in any business or profession, movement of residence within, The Bahamas of persons who are not citizens of The Bahamas; or"
2373,1973,Bahamas (The),"c.with respect to adoption, marriage, divorce, burial, devolution f property on death or other matters of personal law; or"
2374,1973,Bahamas (The),"d.whereby persons of any such description as is mentioned in paragraph (3) for this Article may be subjected to any disability or restriction or may be accorded any privilege or advantage which having regard to its nature and to special circumstances pertaining to those persons or to persons of any other such description, is reasonably justifiable in a democratic society; or"
2375,1973,Bahamas (The),"e.for authorizing the granting of licenses or certificates permitting the conduct of a lottery, the keeping of a gaming house or the carrying on of gambling in any of its forms subject to conditions which impose upon persons who are citizens of The Bahamas disabilities or restriction to which other persons are not made subject."
2376,1973,Bahamas (The),"5. Nothing contained in any law shall be held to be inconsistent whit or in contravention of paragraph (1) of this Article to the extent that it makes provision with respect to standards or qualifications (not being a standard or qualification specifically relating to race, place of origin, political opinions, colour or creed) in order to be eligible for service as a public officer or as a member of a disciplined force of for the service of a local government authority or a body corporate established by law for public purposes."
2377,1973,Bahamas (The),6. Paragraph (2) of this Article shall not apply to anything which is expressly of by necessary implication authorized to be done by any such provision of law as is referred to in paragraphs (4) or (5) of this Article.
2378,1973,Bahamas (The),"7. Subject to the provisions of subparagraph (4)(e) and of paragraph (9) of this Article no person shall be treated in a discriminatory manner in respect of access to any of the following places to which the general public have access, namely, shops, hotels, restaurants, eating-houses, licensed premises, places of entertainment or places of resort."
2379,1973,Bahamas (The),8. Subject to the provisions of this Article no person shall be treated in a discriminatory manner-
2380,1973,Bahamas (The),"a.in respect of any conveyance or lease or agreement for, or in consideration of , or collateral to, a conveyance or lease of any freehold or leasehold hereditament which have been offered for sale or lease to the general public;"
2381,1973,Bahamas (The),"b.in respect of any covenant or provision in any conveyance or lease or agreement for , or in consideration of, or collateral to, a conveyance or lease restricting by discriminatory provision the transfer, ownership, use or occupation of any freehold or leasehold hereditament which have been offered for sale or lease to the general public."
2382,1973,Bahamas (The),"9. Nothing contained in or done under the authority of any law shall be held to be inconsistent with or in contravention of this Article to the extent that the law in question makes provision whereby persons of any such description as is mentioned in paragraph (3) of this Article may be subjected to any restriction on the rights and freedoms guaranteed by Articles 21,22,23,24 and 25 of this Constitution, being such a restriction as is authorized by Article 21(2)(a), 22(5), 23(2), 24(2) or 25(2)(a) or (e), as the case may be."
2383,1973,Bahamas (The),"10. Nothing in paragraph (2) of this Article shall affect any discretion relating to the institution, conduct or discontinuance of civil or criminal proceedings in any court that is vested in any person by or under this Constitution or any other law."
2384,1973,Bahamas (The),27. PROTECTION FROM DEPRIVATION OF PROPERTY
2385,1973,Bahamas (The),"1. No property of any description shall be compulsorily taken possession of, and no interest in or right over property of any description shall be compulsorily acquired, except where the following conditions are satisfied, that is to say-"
2386,1973,Bahamas (The),"a.the taking of possession or acquisition is necessary in the interests of defence, public safety, public order, public morality, public health, town and country planning or the development or utilization of any property in such manner as to promote the public benefit or the economic well-being of the community; and"
2387,1973,Bahamas (The),b.the necessity thereof is such as to afford reasonable justification for the causing of any hardship that may result to any person having an interest in or right over the property; and
2388,1973,Bahamas (The),c.provision is made by a law applicable to that taking of possession or acquisition-
2389,1973,Bahamas (The),i.for the making of prompt and adequate compensation in the circumstances; and
2390,1973,Bahamas (The),"ii.securing to any person having an interest in or right over the property a right of access to the Supreme Court, whether direct or on appeal from any other authority, for the determination of his interest or right, the legality of the taking of possession or acquisition of the property, interest or right, and the amount of any compensation to which he is entitled, and for the purpose of obtaining prompt payment of that compensation; and"
2391,1973,Bahamas (The),d.any party to proceedings in the Supreme Court relating to such a claim is given by law the same rights of appeal as are accorded generally to parties to civil proceedings in that Court sitting as a court of original jurisdiction.
2392,1973,Bahamas (The),2. Nothing in this Article shall be construed as affecting the making or operation of any law so far as it provides for the taking of possession or acquisition of property-
2393,1973,Bahamas (The),"a.in satisfaction of any tax, rate or due;"
2394,1973,Bahamas (The),"b.by way of penalty for breach of the law, whether under civil process or after conviction of a criminal offence under the law of The Bahamas;"
2395,1973,Bahamas (The),"c.as an incident of a lease, tenancy, mortgage, charge, bill of sale,pledge or contract;"
2396,1973,Bahamas (The),d.upon the attempted removal of the property in question out of or into The Bahamas in contravention of any law;
2397,1973,Bahamas (The),e.by way of the taking of a sample for the purposes of any law;
2398,1973,Bahamas (The),f.where the property consist of an animal upon its being found trespassing or straying;
2399,1973,Bahamas (The),g.in the execution of judgments or orders of courts;
2400,1973,Bahamas (The),"h.by reason of its being in a dilapidated or dangerous state of injurious to the health of human being, animals or plants;"
2401,1973,Bahamas (The),"i.in consequence of any law making provision for the validation of titles to land of (without prejudice to the generality of the foregoing words) the confirmation of such titles, or for the extinguishment of adverse claims, or with respect to prescription or the limitation of actions,"
2402,1973,Bahamas (The),"j.for so long only as may be necessary for the purposes of any examination, investigation, trial or inquiry or, in the case of land, the carrying out thereon-"
2403,1973,Bahamas (The),"i.of work or reclamation, drainage, soil conservation or the conservation of other natural resources; or"
2404,1973,Bahamas (The),"ii.of agricultural development or improvement that the owner or occupier of the land has been required, and has without reasonable and lawful excuse, refused or failed to carry out; or"
2405,1973,Bahamas (The),k.to the extent that the law in question makes provision for the vesting or taking of possession or acquisition or administration of-
2406,1973,Bahamas (The),i.enemy property;
2407,1973,Bahamas (The),"ii.property of a deceased person, a person of unsound mind of a person who has not attained the age of twenty-one years, for the purpose of its administration for the benefit of the persons entitled to the beneficial interest therein;"
2408,1973,Bahamas (The),"iii.property of a person adjudged insolvent or a defunct company that has been struck off the Register of Companies, of a body corporate in liquidation, for the purpose of its administration for the benefit of the creditors of that insolvent person or body corporate and, subject thereto, for the benefit of other person entitled to the beneficial interest in the property; or"
2409,1973,Bahamas (The),"iv.property subject to a trust, for the purpose of vesting the property in person appointed as trustees under the instrument creating the trust or by a court or, by order of a court, for the purpose of giving effect to the trust."
2410,1973,Bahamas (The),"3. Nothing contained in or done under the authority of any law shall be held to be inconsistent with or in contravention of this Article to the extent that the law in question makes provision for the orderly marketing or production or growth or extraction of any agricultural or fish product or mineral or water or any article or thing prepared for market or manufactured therefor of for the reasonable restriction of the use of any property in the interest of safeguarding the interests of others or the protection of tenants, licensees or others having rights in or over such property."
2411,1973,Bahamas (The),"4. Nothing contained in or done under that authority of any law shall be held to be inconsistent with or in contravention of this Article to the extent that the law in question makes provision for the compulsory taking possession in the public interest of any property, or the compulsory acquisition in the public interest or right is held by a body corporate established directly by law for public purpose in which no monies have been invested other than monies provided by Parliament or by any Legislature established for the former Colony of the Bahamas Islands."
2412,1973,Bahamas (The),28. ENFORCEMENT OF FUNDAMENTAL RIGHTS
2413,1973,Bahamas (The),"1. If any person alleges that any of the provisions of Articles 16 to 27 (inclusive) of this Constitution has been, is being of is likely to be contravened in relation to him then, without prejudice to any other action with respect to the same matter which is lawfully available, that person may apply to the Supreme Court for redress."
2414,1973,Bahamas (The),2. The Supreme Court shall have original jurisdiction-
2415,1973,Bahamas (The),a.to hear and determine any application made by any person in pursuance of paragraph (1) of this Article; and
2416,1973,Bahamas (The),"b.to determine any question arising in the case of any parson which is referred to it in pursuance of paragraph (3) of this Article,"
2417,1973,Bahamas (The),"and may make such orders, issue such writs and give such directions as it may consider appropriate for the purpose of enforcing or securing the enforcement of any of the provisions of the said Articles 16 to 27 (inclusive) to the protection of which the person concerned is entitled:"
2418,1973,Bahamas (The),Provided that the Supreme Court shall not exercise its power under this paragraph if it is satisfied that adequate means of redress are or have been available to the person concerned under any other law.
2419,1973,Bahamas (The),"3. If, in any proceedings in any court established for The Bahamas other than the Supreme Court or the Court of Appeal, any question arises as to the contravention of any of the provisions of the said Articles 16 to 27 (inclusive), the court in which the question to the Supreme Court."
2420,1973,Bahamas (The),4. No law shall make provision with respect to rights of appeal from any determination of the Supreme Court in pursuance of this Article that is less favorable to any party thereto than the rights of appeal from determinations of the Supreme Court that are accorded generally to parties to civil proceedings in that Court sitting as a court or original jurisdiction.
2421,1973,Bahamas (The),5. Parliament may make laws to confer upon the Supreme Court such additional or supplementary powers as may appear to be necessary or desirable for enabling the Court more effectively to exercise the jurisdiction conferred upon it by paragraph (2) of this Article and may make provision with respect to the practice and procedure of the Court while exercising that jurisdiction.
2422,1973,Bahamas (The),29. PROVISIONS FOR TIME OF WAR OR EMERGENCY
2423,1973,Bahamas (The),1. This Article applies to any period when-
2424,1973,Bahamas (The),a.The Bahamas is at war; or
2425,1973,Bahamas (The),"b.there is in force a proclamation (in this section referred to as a ""proclamation of emergency"") made by the Governor-General and published in the Gazette declaring that a state of public emergency exists for the purposes of this section."
2426,1973,Bahamas (The),"2. Nothing contained in or done under that authority of any law shall be held to be inconsistent with or in contravention of Article 19, any provision of Article 20 other than paragraph (4) thereof, or any provision of Article 21 to 26 (inclusive) of this Constitution to the extent that the law in Question makes in relation to any period to which this Article applies provision, or authorizes the doing during any such period of anything, which is reasonably justifiable in the circumstances of any situation or existing during that period for the purpose of dealing with that situation."
2427,1973,Bahamas (The),"3. Where any proclamation of emergency has been made, copies thereof shall as soon as practicable be laid before both Houses of Parliament, and if for any cause those Houses are not due to meet within five days the Governor-General shall, by proclamation published in the Gazette, summon them to meet within five days and they shall accordingly meet and sit upon the day appointed by the proclamation and shall continue to sit and act as if they had stood adjourned or prorogued to that day:"
2428,1973,Bahamas (The),provided that if the proclamation of emergency is made during the period between a dissolution of Parliament and the next ensuing general election-
2429,1973,Bahamas (The),a.the Houses to be summoned as aforesaid shall be the Houses referred to in Article 66 of this Constitution unless the Governor-General is satisfied that it will be practicable to hold that election within seven days of the making of the proclamation of emergency; and
2430,1973,Bahamas (The),"b.if the Governor-General is so satisfied, he shall (instead of summoning the House so referred to meet within five days of the making of the proclamation ) summon the Houses of the new Parliament to meet as soon as practicable after the holding of that election."
2431,1973,Bahamas (The),"4. A proclamation of emergency shall, unless it is sooner revoked by the Governor-General, cease to be in force at the expiration of a period of fourteen days beginning on the date on which it was made or such longer period as may be provided under paragraph (5) of this Article, but without prejudice to the making of another proclamation of emergency at or before the end of that period."
2432,1973,Bahamas (The),"5. If at any time while a proclamation of emergency is in force (including any time while it is in force by virtue of the provisions of this paragraph) a resolution is passed by each House of Parliament approving its continuance in force for a further period, not exceeding six months, beginning on the date on which it would otherwise expire, the proclamation shall, if not sooner revoked, continue in force for that further period."
2433,1973,Bahamas (The),30. SAVING OF EXISTING LAW
2434,1973,Bahamas (The),"1. Subject to paragraph (3) of this Article, nothing contained in or done under the authority of any written law shall be held to be inconsistent with or in contravention of any provision of Articles 16 to 27 (inclusive) of this Constitution to the extent that the law in question-"
2435,1973,Bahamas (The),"a.is a law (in this Article referred to as ""an existing law"") that was enacted or made before 10th July 1973 and has continued to be part of the law of The Bahamas at all times since that day;"
2436,1973,Bahamas (The),b.repeals and re-enacts an existing law without alteration; or
2437,1973,Bahamas (The),"c.alters an existing law and does not thereby render that law inconsistent with any provision of the said Articles 16 to 27 (inclusive) in a manner in which, or to an extent to which, it was not previously so inconsistent."
2438,1973,Bahamas (The),"2. In sub-paragraph (1)(c) of this Article the reference to altering an existing law includes references to repealing it and re-enacting it with modifications or making different provisions in lieu thereof, and to modifying it; and in paragraph 81) of this Article ""written law"" includes any instrument having the force of law and in this paragraph and the said paragraph (1) references to the repeal and re-enactment of an existing law shall be construed accordingly."
2439,1973,Bahamas (The),"3. This Article does not apply to any regulation or other instrument having legislative effect made, or to any executive act done, after 9th July 1973 under the authority of any such law as is mentioned in paragraph (1) of this Article."
2440,1973,Bahamas (The),31. INTERPRETATION
2441,1973,Bahamas (The),1. In this Chapter-
2442,1973,Bahamas (The),"""contravention"", in relation to any requirement, includes a failure to comply with that requirement; and cognate expressions shall be construed accordingly;"
2443,1973,Bahamas (The),"""court"" means any court of law having jurisdiction in The Bahamas other than a court established by a disciplinary law, and includes the Judicial Committee of Her Majesty's Privy Council or any court substituted therefore by any law made under Article 105 of this Constitution and-"
2444,1973,Bahamas (The),"a.In Article 16, Article 18, Article 19, paragraphs (2), (3), (5), (8), (9) and (10) of Article 26 and paragraph (3) of Article 28 of this Constitution includes, in relation to an offence against a disciplinary law, a court established by such a law; and"
2445,1973,Bahamas (The),"b.In Article 18, Article 19 and paragraph (3) of Article 28 of this Constitution includes, in relation to an offence against a disciplinary law, any person or authority empowered to exercise jurisdiction in respect of that offence;"
2446,1973,Bahamas (The),"""disciplinary law"" means a law regulating the discipline of any disciplined force;"
2447,1973,Bahamas (The),"""disciplined force"" means-"
2448,1973,Bahamas (The),"a.a naval, military or air force;"
2449,1973,Bahamas (The),b.the Police Service of The Bahamas; or
2450,1973,Bahamas (The),c.the Prison Service of The Bahamas; or
2451,1973,Bahamas (The),d.any other force or service specified by Act of Parliament to be a disciplined force for the purposes of this Chapter;
2452,1973,Bahamas (The),"""legal representative"" means a person entitled to practice in The Bahamas as Counsel and Attorney of the Supreme Court;"
2453,1973,Bahamas (The),"""member"" in relation to a disciplined force includes any person who, under the law regulating the discipline of that force, is subject to that discipline."
2454,1973,Bahamas (The),"2. Any reference in Articles 16, 19, 25 and 27 of this Constitution to a criminal offence shall be construed as including an offence against disciplinary law, and any such reference in paragraphs (2) to (7) (inclusive) of Article 20 of this Constitution shall, in relation to proceedings before a court constituted by or under disciplinary law, be construed in the same manner."
2455,1973,Bahamas (The),"3. In relation to any person who is a member of a disciplined force raise under a law of any country other than The Bahamas and lawfully present in The Bahamas, nothing contained in or done under the authority of the disciplinary law of that force shall be held to be inconsistent, with or in contravention of any of the provisions of this Chapter."
2456,1973,Bahamas (The),CHAPTER IV. THE GOVERNOR GENERAL
2457,1973,Bahamas (The),32. ESTABLISHMENT OF OFFICE OF GOVERNOR GENERAL
2458,1973,Bahamas (The),There shall be a Governor-General of The Bahamas who shall be appointed by Her Majesty and shall hold office during Her Majesty's pleasure and who shall be Her Majesty's representative in The Bahamas.
2459,1973,Bahamas (The),33. ACTING GOVERNOR GENERAL
2460,1973,Bahamas (The),"1. Whenever the office of Governor-General is vacant of the holder of the office is absent from The Bahamas or is for any other reason unable to perform the functions of his office, those functions shall be performed-"
2461,1973,Bahamas (The),a.by any person for the time being designated by her Majesty in that behalf who is in The Bahamas and able to perform those functions; or
2462,1973,Bahamas (The),"b.at any time when there is no person in The Bahamas so designated and able to perform those functions, by the holder of the office of Chief Justice; or"
2463,1973,Bahamas (The),"c.at any time referred to in sub-paragraph (b) of this paragraph when the office of Chief Justice is vacant or the holder thereof is absent from The Bahamas or is for any other reason unable to perform those functions, by the President of the Senate."
2464,1973,Bahamas (The),"2. The holder of the office of Governor-General or any person designated under subparagraph (1)(a) of this Article or by sub-paragraph (1)(b) of this Article shall not, for the purposes of this Article, be regarded as absent from The Bahamas or as unable to perform the function of the office of Governor-General at any time when there is a subsisting appointment of a deputy under Article 34 of this Constitution."
2465,1973,Bahamas (The),34. DEPUTY TO GOVERNOR-GENERAL
2466,1973,Bahamas (The),1. Whenever the Governor-General-
2467,1973,Bahamas (The),a.has occasion to be absent from The Bahamas for a period which he has reason to believe will be of short duration; or
2468,1973,Bahamas (The),"b.is suffering from an illness that he has reason to believe will be of short duration,"
2469,1973,Bahamas (The),"he may, acting in accordance with the advice of the Prime Minister, by instrument under the Public Seal, appoint any person in The Bahamas to be his deputy during such absence or illness and in that capacity to perform on his behalf such of the function of the office of Governor-General as may be specified in that instrument."
2470,1973,Bahamas (The),"2. The power and authority of the Governor-General shall nor be abridged, altered or in any way affected by the appointment of a deputy under this Article, and in the exercise of any function that is exercisable by the Governor-General acting in accordance with his own deliberate judgment or after consultation with any person or authority a deputy shall conform to and observe any instructions that the Governor-General, acting in like manner, may address to him;"
2471,1973,Bahamas (The),Provided that the question whether or not a deputy has conformed to or observed any such instruction shall not be inquired into in any court.
2472,1973,Bahamas (The),"3. A person appointed as a deputy under this Article shall hold that appointment for such period as may be specified in the instrument by which he is appointed, and his appointment may be revoked at any time by the Governor-General acting in accordance with the advice of the Prime Minister."
2473,1973,Bahamas (The),35. PERSONAL STAFF OF GOVERNOR GENERAL
2474,1973,Bahamas (The),"1. Parliament may prescribe the offices that are to constitute the personal staff of the Governor-General, the salaries and allowances that are to be paid in respect of the expenditure attaching to the office of Governor-General."
2475,1973,Bahamas (The),2. Any salaries or other sums prescribed under paragraph (1) of this Article are hereby charged on and shall be paid out of the Consolidated Fund.
2476,1973,Bahamas (The),"3. Subject to the provisions of paragraph (4) of this Article, power to make appointments to the offices for the time being prescribed under paragraph (1) of this Article as offices that are to constitute the personal staff of the Governor-General, and to remove and to exercise disciplinary control over persons holding or acting in any such office, is hereby vested in the Governor-General acting in accordance with his own deliberate judgment."
2477,1973,Bahamas (The),"4. The Governor-General, acting in accordance with his own deliberate judgment, may appoint to any of the offices prescribed under paragraph (1) of this Article such public officers as he may select from a list submitted by the Public Service Commission, but-"
2478,1973,Bahamas (The),a.the provisions of paragraph (3) of this Article shall apply in relation to an officer so appointed as respects his service on the personal staff of the Governor-General but not as respects his service as a public officer;
2479,1973,Bahamas (The),"b.an officer so appointed shall not during, continuance on the personal staff of the Governor-General, perform the functions of any public office; and"
2480,1973,Bahamas (The),"c.an officer so appointed may at any time be appointed by the Governor-General, if the Public Service Commission so recommend, to assume or resume the function of a public office and he shall thereupon vacate his office on the personal staff of the Governor-General, but the Governor-General may , in his own deliberate judgment, decline to release the officer for that appointment."
2481,1973,Bahamas (The),"5. All offices prescribed under paragraph (1) of this Article as offices that are to constitute the personal staff of the Governor-General shall, for the purposes of Chapter VIII, be deemed to be public offices."
2482,1973,Bahamas (The),36. PUBLIC SEAL
2483,1973,Bahamas (The),The Governor-General shall keep and use the Public Seal for sealing all things that shall pass the Public Seal.
2484,1973,Bahamas (The),37. OATHS TO BE TAKEN BY GOVERNOR GENERAL
2485,1973,Bahamas (The),"A person appointed to the office of Governor-General or assuming the functions of that office under Article 33 of this Constitution shall, before entering upon the duties of that office, take and subscribe the oath of allegiance and an oath for the due execution of the office of Governor-General in such form as is prescribed by any law in force in The Bahamas, such oaths being administered by the Chief Justice of such other Justice of the Supreme Court as may be designated by the Chief Justice."
2486,1973,Bahamas (The),CHAPTER V. PARLIAMENT
2487,1973,Bahamas (The),PART 1. COMPOSITION OF PARLIAMENT
2488,1973,Bahamas (The),38. ESTABLISHMENT OF PARLIAMENT
2489,1973,Bahamas (The),"There shall be a Parliament of The Bahamas which shall consist of Her majesty, a Senate and a House of Assembly."
2490,1973,Bahamas (The),PART 2. THE SENATE
2491,1973,Bahamas (The),39. COMPOSITION OF SENATE
2492,1973,Bahamas (The),"1. The Senate shall consist of sixteen members (in this Constitution referred to as ""Senators"") who shall be appointed by the Governor-General by instrument under the Public Seal in accordance with the provisions of this Article."
2493,1973,Bahamas (The),2. Nine Senators shall be appointed by the Governor-General acting in accordance with the advice of the Prime Minister.
2494,1973,Bahamas (The),3. Four Senators shall be appointed by the Governor-General acting in accordance with the advice of the Leader of the Opposition.
2495,1973,Bahamas (The),4. Three Senators shall be appointed by the Governor-General acting in accordance with the advice of the Prime Minister after consultation with the Leader of the Opposition.
2496,1973,Bahamas (The),"5. Whenever any person vacates his seat as a Senator for any reason other than a dissolution of Parliament, the Governor-General shall as soon as practicable appoint a person to fill the vacancy under the same provisions of this Article as those under which the person whose seat has became vacant was appointed."
2497,1973,Bahamas (The),40. PURPOSE OF APPOINTMENT OF CERTAIN SENATORS
2498,1973,Bahamas (The),"In the exercise of the functions conferred upon him by Article 39(4) of this Constitution, the purpose of the Prime Minister shall be to secure that the political balance of the Senate reflects that of the House of Assembly at the time."
2499,1973,Bahamas (The),41. QUALIFICATION FOR APPOINTMENT AS SENATOR
2500,1973,Bahamas (The),"Subject to the provisions of Article 42 of this Constitution, a person shall be qualified to be appointed as a Senator if, and shall not be qualified to be so appointed unless, he is a citizen of The Bahamas, of the age of thirty years or upwards and has ordinarily resided in The Bahamas for a period of nor less tan one year immediately before the date of his appointment."
2501,1973,Bahamas (The),42. DISQUALIFICATIONS FOR APPOINTMENT AS SENATOR
2502,1973,Bahamas (The),1. No person shall be qualified to be appointed as a Senator who-
2503,1973,Bahamas (The),a.is a citizen of a country other than The Bahamas having become such a citizen voluntarily;
2504,1973,Bahamas (The),"b.is, by virtue of his own act, under any acknowledgment of allegiance, obedience or adherence to a foreign power or state;"
2505,1973,Bahamas (The),c.is disqualified for membership of the Senate by any law in force in The Bahamas enacted in pursuance of paragraph (2) of this Article;
2506,1973,Bahamas (The),d.is a member of the House of Assembly;
2507,1973,Bahamas (The),e.has been adjudged or otherwise declared bankrupt under any law in force in The Bahamas and has not been discharged;
2508,1973,Bahamas (The),f.is a person certified to be insane or otherwise adjudged to be of unsound mind under any law in force in The Bahamas;
2509,1973,Bahamas (The),"g.is under sentence of death imposed on him by a court in The Bahamas, or is serving a sentence of imprisonment (by whatever name called) exceeding twelve months imposed on him by such a court or substituted by competent authority for some other sentence imposed on him by such a court, or is under such a sentence of imprisonment the execution of which has been suspended;"
2510,1973,Bahamas (The),h.is disqualified for membership of the House of Assembly by virtue of any law in force in The Bahamas by reason of his having been convicted of any offence relating to elections; or
2511,1973,Bahamas (The),i.is interested in any government contract and has not disclosed to the Governor-General the nature of such contract and of his interest therein.
2512,1973,Bahamas (The),"2. Parliament may by law provide that, subject to such exceptions and limitations (if any) as may be prescribed therein, a person shall be disqualified for membership of the Senate by virtue of-"
2513,1973,Bahamas (The),a.his holding or acting in any office or appointment specified (either individually or by reference to a class of office or appointment) by such law;
2514,1973,Bahamas (The),b.his belonging to any armed force of The Bahamas or to any class of person so specified that is comprised in any such force; or
2515,1973,Bahamas (The),c.his belonging to any police force of The Bahamas or to any class of person so specified that is comprised in any such force.
2516,1973,Bahamas (The),3. For the purposes of sub paragraph (1)(g) of this Article-
2517,1973,Bahamas (The),"a.two or more sentences of imprisonment that are required to be served consecutively shall be regarded as separate sentences if none of those sentences exceeds twelve months, but if any one of such sentence exceeds that term they shall be regarded as one sentence; and"
2518,1973,Bahamas (The),b.no account shall be taken of a sentence of imprisonment imposed as an alternative to or in default of the payment of a fine.
2519,1973,Bahamas (The),43. TENURE OF OFFICE OF SENATORS
2520,1973,Bahamas (The),1. The seat of a Senator shall became vacant-
2521,1973,Bahamas (The),a.upon the next dissolution of Parliament after he has been appointed;
2522,1973,Bahamas (The),"b.if he resigns by writing under his hand addressed to the President of the Senate, or, if the office of President is vacant of the President is absent from The Bahamas, to the Vice-President;"
2523,1973,Bahamas (The),"c.if, with his consent, he is nominated as a candidate for election to the House of Assembly;"
2524,1973,Bahamas (The),"d.if he is absent from The Bahamas for a period exceeding forty days at any time when the Senate is sitting, without the leave of the President given in accordance with the provisions of paragraph (2) of this Article;"
2525,1973,Bahamas (The),e.if he ceases to be a citizen of The Bahamas;
2526,1973,Bahamas (The),"f.subject to the provisions of paragraph (3) of this Article, if any circumstances arise that, if he were not a Senator, would cause him to be disqualified for appointment as such by virtue of sub-paragraph (a), (b), (c), (e), (f), (g) or (h) of Article 42(1) of this Constitution or of any law enacted in pursuance of Article 42(2) of this Constitution;"
2527,1973,Bahamas (The),"g.in the case of a Senator who was appointed as such in accordance with the advice of the Prime Minister or in accordance with the advice of the Leader of the Opposition or on the advice of the Prime Minister after consultation with the Leader of the Opposition, if the Governor-General, acting in accordance with the advice of the Prime Minister or in accordance with the advice of the Leader of the Opposition or on the advice of the Prime Minister after consultation with the Leader of the Opposition, as the case may be, by instrument under the Public Seal, declares the seat of that Senator to be vacant; or"
2528,1973,Bahamas (The),h.if he becomes interested in any government contract:
2529,1973,Bahamas (The),Provided that-
2530,1973,Bahamas (The),"i.if in the circumstances it appears to the Senate to be just so to do, the Senate may exempt any Senator from vacating his seat under the provisions of this subparagraph, if that Senator, before becoming interested in such contract as aforesaid or as soon as practicable after becoming so interested, discloses to the Senate the nature of such contract and his interest therein;"
2531,1973,Bahamas (The),"ii.if proceedings are taken under a law made under Article 45 of this Constitution to determine whether a Senator has vacated his seat under the provisions of this subparagraph he shall be declared by the court not to have vacated his seat if he establishes to the satisfaction of the court that he, acting reasonably, was not aware that he was or had become interested in such contract; and"
2532,1973,Bahamas (The),iii.no proceedings under the preceding sub-paragraph shall be instituted by any person other than a Senator or Member of the House of Assembly.
2533,1973,Bahamas (The),2. The President of the Senate may grant leave to any Senator to be absent from The Bahamas for any period not exceeding six months at any one time.
2534,1973,Bahamas (The),"3. If the circumstances such as are referred to in sub-paragraph (1)(f) of this Article arise because a Senator is under sentence of death or imprisonment, adjudged to be of unsound mind, declared bankrupt or convicted or reported guilty of a corrupt or illegal practice at elections and if it is open to the Senator to appeal against the decision (either with the leave of a court of other authority or without such leave), he shall forthwith cease to perform his functions as a senator but, subject to paragraph (4) of this Article, he shall not vacate his seat until the expiration of a period of thirty days thereafter:"
2535,1973,Bahamas (The),"Provided that the President of the Senate may, at the request of the said Senator, from time to time extend that period for further periods of thirty days to enable the Senator to pursue an appeal against the decision, so, however, that extensions of time exceeding in the aggregate one hundred and fifty days shall not be given without the approval signified by resolution, of the Senate."
2536,1973,Bahamas (The),"4. If, on the determination of any appeal, such circumstances continue to exist and no further appeal is open to the Senator, or if, by reason of the expiration of any period for entering an appeal or notice thereof or the refusal of leave to appeal of for any other reason, it ceases to be open to the Senator to appeal, he shall forthwith vacate his seat."
2537,1973,Bahamas (The),"5. If at any time before the Senator vacates his seat such circumstances as aforesaid cease to exist, his seat shall not become vacant on the expiration of the period referred to in paragraph (3) of this Article and he may resume the performance of his functions as a Senator."
2538,1973,Bahamas (The),44. PRESIDENT AND VICE PRESIDENT
2539,1973,Bahamas (The),"1. When the Senate first meets after this Constitution comes into operation or after any general election and before it proceeds to the dispatch of any other business, the Senate shall, in accordance with such procedure as may be prescribed by the rules of procedure of the Senate, elect a Senator to be President of the Senate; and, if the office of President falls vacant at any time, the Senate shall, as soon as practicable, proceed in like manner to fill the vacant office."
2540,1973,Bahamas (The),"2. When the Senate first meets after this Constitution comes into operation or after any general election and before it proceeds to the dispatch of any other business except the election of the President it shall elect a Senator to be Vice-President of the Senate; and if the office of Vice-President falls vacant at any time, the Senate shall, as soon as practicable, elect a Senator to that office."
2541,1973,Bahamas (The),3. The Senate shall not elect a Senator who is a Minister or Parliamentary Secretary to be the President or Vice-President of the Senate.
2542,1973,Bahamas (The),4. A person shall vacate the office of President or Vice-President of the Senate-
2543,1973,Bahamas (The),a.if he ceases to be a Senator;
