sl,year,country,text
569,1999,Nigeria,83
570,1999,Nigeria,"1.The National Assembly may by law make provisions for the establishment of a Contingencies Fund for the Federation and for authorising the President, if satisfied that there has arisen an urgent and unforeseen need for expenditure for which no other provision exists, to make advances from the Fund to meet the need."
571,1999,Nigeria,"2.Where any advance is made in accordance with the provisions of this section, a Supplementary Estimate shall be presented and a Supplementary Appropriation Bill shall be introduced as soon as possible for the purpose of replacing the amount so advanced."
572,1999,Nigeria,84
573,1999,Nigeria,"1.There shall be paid to the holders of the offices mentioned in this section such remuneration, salaries and allowances as may be prescribed by the National Assembly, but not exceeding the amount as shall have been determined by the Revenue Mobilisation Allocation and Fiscal Commission."
574,1999,Nigeria,"2.The remuneration, salaries and allowances payable to the holders of the offices so mentioned shall be a charge upon the Consolidated Revenue Fund of the Federation."
575,1999,Nigeria,"3.The remuneration and salaries payable to the holders of the said offices and their conditions of service, other than allowances, shall not be altered to their disadvantage after their appointment."
576,1999,Nigeria,"4.The offices aforesaid are the offices of President, Vice-President, Chief Justice of Nigeria, Justice of the Supreme Court, President of the Court of Appeal, Justice of the Court of Appeal, Chief Judge of the Federal High Court, Judge of the Federal High Court, President of the National Industrial Court, Judge of the National Industrial Court, Chief Judge and Judge of the High Court of the Federal Capital Territory, Abuja, Chief Judge of a State, Judge of the High Court of a State, Grand Kadi of the Sharia Court of Appeal of the Federal Capital Territory, Abuja, President and Judge of the Customary Court of Appeal of the Federal Capital Territory, Abuja, Grand Kadi and Kadi of the Sharia Court of Appeal of a State, President and Judge of the Customary Court of Appeal of a State, the Auditor-General for the Federation and the Chairmen and members of the following executive bodies, namely, the Code of Conduct Bureau, the Federal Civil Service Commission, the Independent National Electoral Commission, the National Judicial Council, the Federal Judicial Service Commission, the Judicial Service Committee of the Federal Capital Territory, Abuja, the Federal Character Commission, the Code of Conduct Tribunal, the National Population Commission, the Revenue Mobilisation Allocation and Fiscal Commission, the Nigeria Police Council and the Police Service Commission."
577,1999,Nigeria,5.Any person who has held office as President or Vice-President shall be entitled to pension for life at a rate equivalent to the annual salary of the incumbent President or Vice-President:
578,1999,Nigeria,Provided that such a person was not removed from office by the process of impeachment or for breach of any provisions of this Constitution.
579,1999,Nigeria,6.Any pension granted by virtue of subsection (5) of this section shall be a charge upon the Consolidated Revenue Fund of the Federation.
580,1999,Nigeria,7.The recurrent expenditure of judicial offices in the Federation (in addition to salaries and allowances of the judicial officers mentioned in subsection (4) of this section) shall be charge upon the Consolidated Revenue Fund of the Federation.
581,1999,Nigeria,"8.The recurrent expenditure of the Independent National Electoral Commission, in addition to salaries and allowances of the Chairman and members, shall be a charge upon the Consolidated Revenue Fund of the Federation."
582,1999,Nigeria,85
583,1999,Nigeria,1.There shall be an Auditor-General for the Federation who shall be appointed in accordance with the provisions of section 86 of this Constitution.
584,1999,Nigeria,"2.The public accounts of the Federation and of all offices and courts of the Federation shall be audited and reported on to the Auditor-General who shall submit his reports to the National Assembly; and for that purpose, the Auditor-General or any person authorised by him in that behalf shall have access to all the books, records, returns and other documents relating to those accounts."
585,1999,Nigeria,"3.Nothing in subsection (2) of this section shall be construed as authorising the Auditor-General to audit the accounts of or appoint auditors for government statutory corporations, commissions, authorities, agencies, including all persons and bodies established by an Act of the National Assembly, but the Auditor-General shall-"
586,1999,Nigeria,a.provide such bodies with-
587,1999,Nigeria,"i.a list of auditors qualified to be appointed by them as external auditors and from which the bodies shall appoint their external auditors, and"
588,1999,Nigeria,ii.guidelines on the level of fees to be paid to external auditors; and
589,1999,Nigeria,b.comment on their annual accounts and auditor’s reports thereon.
590,1999,Nigeria,"4.The Auditor-General shall have power to conduct checks of all government statutory corporations, commissions, authorities, agencies, including all persons and bodies established by an Act of the National Assembly."
591,1999,Nigeria,"5.The Auditor-General shall, within ninety days of receipt of the Accountant-General’s financial statement, submit his reports under this section to each House of the National Assembly and each House shall cause the reports to be considered by a committee of the House of the National Assembly responsible for public accounts."
592,1999,Nigeria,"6.In the exercise of his functions under this Constitution, the Auditor-General shall not be subject to the direction or control of any other authority or person."
593,1999,Nigeria,86
594,1999,Nigeria,1.The Auditor-General for the Federation shall be appointed by the President on the recommendation of the Federal Civil Service Commission subject to confirmation by the Senate.
595,1999,Nigeria,2.The power to appoint persons to act in the office of the Auditor-General shall vest in the President.
596,1999,Nigeria,"3.Except with the sanction of a resolution of the Senate, no person shall act in the office of the Auditor-General for a period exceeding six months."
597,1999,Nigeria,87
598,1999,Nigeria,1.A person holding the office of the Auditor-General for the Federation shall be removed from office by the President acting on an address supported by two-thirds majority of the Senate praying that he be so removed for inability to discharge the functions of his office (whether arising from infirmity of mind or body or any other cause) or for misconduct.
599,1999,Nigeria,"2.The Auditor-General shall not be removed from office before such retiring age as may be prescribed by law, save in accordance with the provisions of this section."
600,1999,Nigeria,88
601,1999,Nigeria,"1.Subject to the provisions of this Constitution, each House of the National Assembly shall have power by resolution published in its journal or in the Official Gazette of the Government of the Federation to direct or cause to be directed investigation into-"
602,1999,Nigeria,a.any matter or thing with respect to which it has power to make laws; and
603,1999,Nigeria,"b.the conduct of affairs of any person, authority, ministry or government department charged, or intended to be charged, with the duty of or responsibility for-"
604,1999,Nigeria,"i.executing or administering laws enacted by National Assembly, and"
605,1999,Nigeria,ii.disbursing or administering moneys appropriated or to be appropriated by the National Assembly.
606,1999,Nigeria,2.The powers conferred on the National Assembly under the provisions of this section are exercisable only for the purpose of enabling it to-
607,1999,Nigeria,a.make laws with respect to any matter within its legislative competence and correct any defects in existing laws; and
608,1999,Nigeria,"b.expose corruption, inefficiency or waste in the execution or administration of laws within its legislative competence and in the disbursement or administration of funds appropriated by it."
609,1999,Nigeria,89
610,1999,Nigeria,"1.For the purposes of any investigation under section 88 of this Constitution and subject to the provisions thereof, the Senate or the House of Representatives or a committee appointed in accordance with section 62 of this Constitution shall have power to-"
611,1999,Nigeria,"a.procure all such evidence, written or oral, direct or circumstantial, as it may think necessary or desirable, and examine all persons as witnesses whose evidence may be material or relevant to the subject matter;"
612,1999,Nigeria,b.require such evidence to be given on oath;
613,1999,Nigeria,"c.summon any person in Nigeria to give evidence at any place or produce any document or other thing in his possession or under his control, and examine him as a witness and require him to produce any document or other thing in his possession or under his control, subject to all just exceptions; and"
614,1999,Nigeria,"d.issue a warrant to compel the attendance of any person who, after having been summoned to attend, fails, refuses or neglects to do so and does not excuse such failure, refusal or neglect to the satisfaction of the House or the committee in question, and order him to pay all costs which may have been occasioned in compelling his attendance or by reason of his failure, refusal or neglect to obey the summons, and also to impose such fine as may be prescribed for any such failure, refused or neglect; and any fine so imposed shall be recoverable in the same manner as a fine imposed by a court of law."
615,1999,Nigeria,"2.A summons or warrant issued under this section may be served or executed by any member of the Nigeria Police Force or by any person authorised in that behalf by the President of the Senate or the Speaker of the House of Representatives, as the case may require."
616,1999,Nigeria,PART II. HOUSE OF ASSEMBLY OF A STATE
617,1999,Nigeria,A. COMPOSITION AND STAFF OF HOUSE OF ASSEMBLY
618,1999,Nigeria,90. There shall be a House of Assembly for each of the States of the Federation.
619,1999,Nigeria,"91. Subject to the provisions of this Constitution, a House of Assembly of a State shall consist of three or four times the number of seats which that State has in the House of Representatives divided in a way to reflect, as far as possible nearly equal population:"
620,1999,Nigeria,Provided that a House of Assembly of a State shall consist of not less than twenty-four and not more than forty members.
621,1999,Nigeria,92
622,1999,Nigeria,1.There shall be a Speaker and a Deputy Speaker of a House of Assembly who shall be elected by the members of the House from among themselves.
623,1999,Nigeria,2.The Speaker or Deputy Speaker of the House of Assembly shall vacate his office-
624,1999,Nigeria,a.if he ceases to be a member of the House of Assembly otherwise than by reason of the dissolution of the House;
625,1999,Nigeria,b.when the House first sits after any dissolution of House; or
626,1999,Nigeria,c.if he is removed from office by a resolution of House of Assembly by the votes of not less than two-third majority of the members of the House.
627,1999,Nigeria,"93. There shall be a Clerk to a House of Assembly and such other staff as may be prescribed by a Law enacted by the House of Assembly, and the method of appointment of the Clerk and other staff of the House shall be as prescribed by that Law."
628,1999,Nigeria,B. PROCEDURE FOR SUMMONING AND DISSOLUTION OF HOUSE OF ASSEMBLY
629,1999,Nigeria,94
630,1999,Nigeria,"1.Every person elected to a House of Assembly shall before taking his seat in that House, declare his assets and liabilities in the manner prescribed in this Constitution and subsequently take and subscribe before the Speaker of the House, the Oath of Allegiance and oath of membership prescribed in the Seventh Schedule to this Constitution, but a member may, before taking the oaths, take part in the election of the Speaker and Deputy Speaker of the House of Assembly."
631,1999,Nigeria,2.The Speaker and Deputy Speaker of a House of Assembly shall declare their assets and liabilities in the manner prescribed by this Constitution and subsequently take and subscribe to the Oath of Allegiance and the oath of membership prescribed as aforesaid before the Clerk of the House of Assembly.
632,1999,Nigeria,95
633,1999,Nigeria,"1.At any sitting of a House of Assembly, the Speaker of that House shall preside, and in his absence the Deputy Speaker shall preside."
634,1999,Nigeria,"2.In the absence of the Speaker and Deputy Speaker of the House, such member of the House as the House may elect for a purpose shall preside."
635,1999,Nigeria,96
636,1999,Nigeria,1.The quorum of a House of Assembly shall be one-third of all the members of the House.
637,1999,Nigeria,"2.If objection is taken by any member of a House of Assembly present that there are present in that House (besides the person presiding) fewer than one-third of all the members of that House and that it is not competent for the House to transact business, and after such interval as may be prescribed in the rules of procedure of the House, the person presiding ascertains that the number of members present is still less than one-third of all the members of the House, he shall adjourn the House."
638,1999,Nigeria,"97. The business of a House of Assembly shall be conducted in English, but the House may in addition to English conduct the business of the House in one or more other languages spoken in the State as the House may by resolution approve."
639,1999,Nigeria,98
640,1999,Nigeria,"1.Except as otherwise provided by this Constitution, any question proposed for decision in a House of Assembly shall be determined by the required majority of the members present and voting; and the person presiding shall cast a vote whenever necessary to avoid an equality of votes but shall not vote in any other case."
641,1999,Nigeria,"2.Except as otherwise provided by this Constitution, the required majority for the purpose of determining any question shall be a simple majority."
642,1999,Nigeria,3.A House of Assembly shall by its rules provide-
643,1999,Nigeria,a.that a member of the House shall declare any direct pecuniary interest he may have in any matter coming before the House for deliberation;
644,1999,Nigeria,"b.that the House may by resolution decide whether or not such member may vote or participate in its deliberations, on such matter;"
645,1999,Nigeria,"c.the penalty, if any, which the House may impose for failure to declare any direct pecuniary interest such member may have; and"
646,1999,Nigeria,"d.for such other matters pertaining to the foregoing as the House may think necessary,"
647,1999,Nigeria,"but nothing in this subsection shall enable any rules to be made to require any member, who signifies his intention not to vote on or participate in such matter, and who does not so vote or participate, to declare any such interest."
648,1999,Nigeria,99. Any person who sits or votes in a House of Assembly of a State knowing or having reasonable grounds for knowing that he is not entitled to do so commits an offence and is liable on conviction to such punishment as shall be prescribed by a Law of the House of Assembly.
649,1999,Nigeria,100
650,1999,Nigeria,"1.The power of a House of Assembly to make laws shall be exercised by bills passed by the House of Assembly and, except as otherwise provided by this section, assented to by the Governor."
651,1999,Nigeria,"2.A bill shall not become Law unless it has been duly passed and, subject to subsection (1) of this section, assented to in accordance with the provisions of this section."
652,1999,Nigeria,3.Where a bill has been passed by the House of Assembly it shall be presented to the Governor for assent.
653,1999,Nigeria,4.Where a bill is presented to the Governor for assent he shall within thirty days thereof signify that he assents or that he withholds assent.
654,1999,Nigeria,"5.Where the Governor withholds assent and the bill is again passed by the House of Assembly by two-thirds majority, the bill shall become law and the assent of the Governor shall not be required."
655,1999,Nigeria,"101. Subject to the provisions of this Constitution, a House of Assembly shall have power to regulate its own procedure, including the procedure for summoning and recess of the House."
656,1999,Nigeria,"102. A House of Assembly may act notwithstanding any vacancy in its membership, and the presence or participation of any person not entitled to be present at or to participate in the proceedings of the House shall not invalidate such proceedings."
657,1999,Nigeria,103
658,1999,Nigeria,"1.A House of Assembly may appoint a committee of its members for any special or general purpose as in its opinion would be better regulated and managed by means of such a committee, and may by resolution, regulation or otherwise as it thinks fit delegate any functions exercisable by it to any such committee."
659,1999,Nigeria,"2.The number of members of a committee appointed under this section, their term of office and quorum shall be fixed by the House of Assembly."
660,1999,Nigeria,"3.Nothing in this section shall be construed as authorising a House of Assembly to delegate to a committee the power to decide whether a bill shall be passed into Law or to determine any matter which it is empowered to determine by resolution under the provisions of this Constitution, but such a committee of the House may be authorised to make recommendations to the House on any such matter."
661,1999,Nigeria,104. A House of Assembly shall sit for a period of not less than one hundred and eighty-one days in a year.
662,1999,Nigeria,105
663,1999,Nigeria,1.A House of Assembly shall stand dissolved at the expiration of a period of four years commencing from the date of the first sitting of the House.
664,1999,Nigeria,"2.If the Federation is at war in which the territory of Nigeria is physically involved and the President considers that it is not practicable to hold elections, the National Assembly may by resolution extend the period of four years mentioned in subsection (1) of this section from time to time but not beyond a period of six months at any one time."
665,1999,Nigeria,"3.Subject to the provisions of this Constitution, the person elected as the Governor of a State shall have power to issue a proclamation for the holding of the first session of the House of Assembly of the State concerned immediately after his being sworn in, or for its dissolution as provided in this section."
666,1999,Nigeria,C. QUALIFICATION FOR MEMBERSHIP OF HOUSE OF ASSEMBLY AND RIGHT OF ATTENDANCE
667,1999,Nigeria,"106. Subject to the provisions of section 107 of this Constitution, a person shall be qualified for election as a member of a House of Assembly if-"
668,1999,Nigeria,a.he is a citizen of Nigeria;
669,1999,Nigeria,b.he has attained the age of thirty years;
670,1999,Nigeria,c.he has been educated up to at least the School Certificate level or its equivalent; and
671,1999,Nigeria,d.he is a member of a political party and is sponsored by that party.
672,1999,Nigeria,107
673,1999,Nigeria,1.No person shall be qualified for election to a House of Assembly if-
674,1999,Nigeria,"a.subject to the provisions of Section 28 of this Constitution, he has voluntarily acquired the citizenship of a country other than Nigeria or, except in such cases as may be prescribed by the National Assembly, has made a declaration of allegiance to such a country;"
675,1999,Nigeria,"b.under any law in force in any part of Nigeria, he is adjudged to be a lunatic or otherwise declared to be of unsound mind;"
676,1999,Nigeria,c.he is under a sentence of death imposed on him by any competent court of law or tribunal in Nigeria or a sentence of imprisonment or fine for an offence involving dishonesty or fraud (by whatever name called) or any other offence imposed on him by such a court or tribunal substituted by a competent authority for any other sentence imposed on him by such a court or tribunal;
677,1999,Nigeria,"d.within a period of less than ten years before the date of an election to the House of Assembly, he has been convicted and sentenced for an offence involving dishonesty or he has been found guilty of a contravention of the Code of Conduct;"
678,1999,Nigeria,"e.he is an undischarged bankrupt, having been adjudged or otherwise declared bankrupt under any law in force in any part of Nigeria;"
679,1999,Nigeria,"f.he is a person employed in the public service of the Federation or of any State and he has not resigned, withdrawn or retired from such employment thirty days before the date of election;"
680,1999,Nigeria,g.he is a member of any secret society;
681,1999,Nigeria,"h.[deleted by the Constitution of the Federal Republic of Nigeria (First Alteration) Act, 2010]"
682,1999,Nigeria,i.he has presented a forged certificate to the Independent National Electoral Commission.
683,1999,Nigeria,2.Where in respect of any person who has been-
684,1999,Nigeria,a.adjudged to be a lunatic;
685,1999,Nigeria,b.declared to be of unsound mind;
686,1999,Nigeria,c.sentenced to death or imprisonment; or
687,1999,Nigeria,"d.adjudged or declared bankrupt,"
688,1999,Nigeria,"any appeal against the decision is pending in any court of law in accordance with any law in force in Nigeria, subsection (1) of this section shall not apply during a period beginning from the date when such appeal is lodged and ending on the date when the appeal is finally determined or, as the case may be, the appeal lapses or is abandoned, whichever is earlier."
689,1999,Nigeria,"3.For the purposes of subsection (2) of this section, an “appeal” includes any application for an injunction or an order of certiorari, mandamus, prohibition or habeas corpus, or any appeal from any such application."
690,1999,Nigeria,108
691,1999,Nigeria,1.The Governor of a State may attend a meeting of a House of Assembly of the State either to deliver an address on State affairs or to make such statement on the policy of government as he may consider to be of importance to the State.
692,1999,Nigeria,"2.A Commissioner of the Government of a State shall attend the House of Assembly of the State if invited to explain to the House of Assembly the conduct of his Ministry, and in particular when the affairs of that Ministry are under discussion."
693,1999,Nigeria,3.Nothing in this section shall enable any person who is not a member of a House of Assembly to vote in that House or in any of its committees.
694,1999,Nigeria,109
695,1999,Nigeria,1.A member of a House of Assembly shall vacate his seat in the House if-
696,1999,Nigeria,a.he becomes a member of another legislative house;
697,1999,Nigeria,"b.any other circumstances arise that, if he were not a member of that House, would cause him to be disqualified for election as such a member;"
698,1999,Nigeria,c.he ceases to be a citizen of Nigeria;
699,1999,Nigeria,"d.he becomes President, Vice-President, Governor, Deputy Governor or a Minister of the Government of the Federation or a Commissioner of the Government of a State or a Special Adviser;"
700,1999,Nigeria,"e.save as otherwise prescribed by this Constitution, he becomes a member of a commission or other body established by this Constitution or by any other law;"
701,1999,Nigeria,f.without just cause he is absent from meetings of the House of Assembly for a period amounting in the aggregate to more than one-third of the total number of days during which the House meets in any one year;
702,1999,Nigeria,"g.being a person whose election to the House of Assembly was sponsored by a political party, he becomes a member of another political party before the expiration of the period for which that House was elected:"
703,1999,Nigeria,Provided that his membership of the latter political party is not as a result of a division in the political party of which he was previously a member or of a merger of two or more political parties or factions by one of which he was previously sponsored; or
704,1999,Nigeria,h.the Speaker of the House of Assembly receives a certificate under the hand of the Chairman of the Independent National Electoral Commission stating that the provisions of section 110 of this Constitution have been complied with in respect of the recall of the member.
705,1999,Nigeria,"2.The Speaker of the House of Assembly shall give effect to subsection (1) of this section, so however that the Speaker or a member shall first present evidence satisfactory to the House that any of the provisions of that subsection has become applicable in respect of the member."
706,1999,Nigeria,3.A member of a House of Assembly shall be deemed to be absent without just cause from a meeting of the House of Assembly unless the person presiding certifies in writing that he is satisfied that the absence of the member from the meeting was for a just cause.
707,1999,Nigeria,110. A member of the House of Assembly may be recalled as such a member if-
708,1999,Nigeria,a.there is presented to the Chairman of the Independent National Electoral Commission a petition in that behalf signed by more than one-half of the persons registered to vote in that member’s constituency alleging their loss of confidence in that member and which signatures are duly verified by the Independent National Electoral Commission; and
709,1999,Nigeria,"b.the petition is thereafter, in a referendum conducted by the Independent National Electoral Commission within ninety days of the date of the receipt of the petition, approved by a simple majority of the votes of the persons registered to vote in that member’s constituency."
710,1999,Nigeria,111. A member of the House of Assembly shall receive such salary and other allowances as the Revenue Mobilisation Allocation and Fiscal Commission may determine.
711,1999,Nigeria,D. ELECTIONS TO A HOUSE OF ASSEMBLY
712,1999,Nigeria,"112. Subject to the provisions of sections 91 and 113 of this Constitution, the Independent National Electoral Commission shall divide every state in the federation into such number of state constituencies as is equal to three or four times the number of Federal constituencies within that state."
713,1999,Nigeria,113. The boundaries of each State constituency shall be such that the number of inhabitants thereof is as nearly equal to the population quota as is reasonably practicable.
714,1999,Nigeria,114
715,1999,Nigeria,"1.The Independent National Electoral Commission shall review the division of every State into constituencies at intervals of not less than ten years, and may alter such constituencies in accordance with the provisions of this section to such extent as it may consider desirable in the light of the review."
716,1999,Nigeria,2.The Independent National Electoral Commission may at any time carry out such a review and alter the constituencies in accordance with the provisions of this section to such extent as it considers necessary in consequence of any alteration of the boundaries of the State or by reason of the holding of a census of the population of Nigeria in pursuance of an Act of the National Assembly.
717,1999,Nigeria,"115. Where the boundaries of any State constituency established under section 112 of this Constitution are altered in accordance with the provisions of section 114 of this Constitution, that alteration shall come into effect after it has been approved by the National Assembly and after the current life of the House of Assembly."
718,1999,Nigeria,116
719,1999,Nigeria,1.Elections to a House of Assembly shall be held on a date to be appointed by the Independent National Electoral Commission in accordance with the Electoral Act.
720,1999,Nigeria,"2.The date mentioned in subsection (1) of this section shall not be earlier than one hundred and fifty days and not later than one hundred and twenty days before, or where the election is to fill a vacancy occurring more than ninety days before such date, not later than thirty days after the vacancy occurred."
721,1999,Nigeria,117
722,1999,Nigeria,"1.Subject to the provisions of this Constitution, every State constituency established in accordance with the provisions of this part of this Chapter shall return one member who shall be directly elected to a House of Assembly in such manner as may be prescribed by an Act of the National Assembly."
723,1999,Nigeria,"2.Every citizen of Nigeria, who has attained the age of eighteen years residing in Nigeria at the time of the registration of voters for purposes of election to any legislative house, shall be entitled to be registered as a voter for that election."
724,1999,Nigeria,118. The registration of voters and the conduct of elections shall be subject to the direction and supervision of the Independent National Electoral Commission.
725,1999,Nigeria,119. The National Assembly shall make provisions as respects-
726,1999,Nigeria,a.persons who may apply to an election tribunal for the determination of any question as to whether-
727,1999,Nigeria,"i.any person has been validly elected as a member of a House of Assembly,"
728,1999,Nigeria,"ii.the term of office of any person has ceased, or"
729,1999,Nigeria,iii.the seat in a House of Assembly of a member of that House has become vacant;
730,1999,Nigeria,"b.circumstances and manner in which, and the conditions upon which, such application may be made; and"
731,1999,Nigeria,"c.powers, practice and procedure of the election tribunal in relation to any such application."
732,1999,Nigeria,E. POWERS AND CONTROL OVER PUBLIC FUNDS
733,1999,Nigeria,120
734,1999,Nigeria,1.All revenues or other moneys raised or received by a State (not being revenues or other moneys payable under this Constitution or any Law of a House of Assembly into any other public fund of the State established for a specific purpose) shall be paid into and form one Consolidated Revenue Fund of the State.
735,1999,Nigeria,"2.No moneys shall be withdrawn from the Consolidated Revenue Fund of the State except to meet expenditure that is charged upon the Fund by this Constitution or where the issue of those moneys has been authorised by an Appropriation Law, Supplementary Appropriation Law or Law passed in pursuance of section 121 of this Constitution."
736,1999,Nigeria,"3.No moneys shall be withdrawn from any public fund of the State, other than the Consolidated Revenue Fund of the State, unless the issue of those moneys has been authorised by a Law of the House of Assembly of the State."
737,1999,Nigeria,4.No moneys shall be withdrawn from the Consolidated Revenue Fund of the State or any other public fund of the State except in the manner prescribed by the House of Assembly.
738,1999,Nigeria,121
739,1999,Nigeria,1.The Governor shall cause to be prepared and laid before the House of Assembly at any time before the commencement of each financial year estimates of the revenues and expenditure of the State for the next following financial year.
740,1999,Nigeria,"2.The heads of expenditure contained in the estimates, other than expenditure charged upon the Consolidated Revenue Fund of the State by this Constitution, shall be included in a bill, to be known as an Appropriation Bill, providing for the issue from the Consolidated Revenue Fund of the State of the sums necessary to meet that expenditure and the appropriation of those sums for the purposes specified therein."
741,1999,Nigeria,3.Any amount standing to the credit of the judiciary in the Consolidated Revenue Fund of the State shall be paid directly to the heads of the courts concerned.
742,1999,Nigeria,"4.If in respect of any financial year, it is found that-"
743,1999,Nigeria,a.the amount appropriated by the Appropriation Law for any purpose is insufficient; or
744,1999,Nigeria,"b.a need has arisen for expenditure for a purpose for which no amount has been appropriated by the Law,"
745,1999,Nigeria,a supplementary estimate showing the sums required shall be laid before the House of Assembly and the heads of any such expenditure shall be included in a Supplementary Appropriation Bill.
746,1999,Nigeria,"122. If the Appropriation Bill in respect of any financial year has not been passed into Law by the beginning of the financial year, the Governor may authorise the withdrawal of moneys from the Consolidated Revenue Fund of the State for the purpose of meeting expenditure necessary to carry on the services of the government for a period not exceeding six months or until the coming into operation of the Law, whichever is the earlier:"
747,1999,Nigeria,"Provided that the withdrawal in respect of any such period shall not exceed the amount authorised to be withdrawn from the Consolidated Revenue Fund of the State under the provisions of the Appropriation Law passed by the House of Assembly for the corresponding period in the immediately preceding financial year, being an amount proportionate to the total amount so authorised for the immediately preceding financial year."
748,1999,Nigeria,123
749,1999,Nigeria,"1.A House of Assembly may by Law make provisions for the establishment of a Contingencies Fund for the State and for authorising the Governor, if satisfied that there has arisen an urgent and unforeseen need for expenditure for which no other provision exists, to make advances from the Fund to meet that need."
750,1999,Nigeria,"2.Where any advance is made in accordance with the provisions of this section, a Supplementary Estimate shall be presented and a Supplementary Appropriation Bill shall be introduced as soon as possible for the purpose of replacing the amount so advanced."
751,1999,Nigeria,124
752,1999,Nigeria,"1.There shall be paid to the holders of the offices mentioned in this section such remuneration and salaries as may be prescribed by a House of Assembly, but not exceeding the amount as shall have been determined by the Revenue Mobilisation Allocation and Fiscal Commission."
753,1999,Nigeria,"2.The remuneration, salaries and allowances payable to the holders of the offices so mentioned shall be charged upon the Consolidated Revenue Fund of the State."
754,1999,Nigeria,"3.The remuneration and salaries payable to the holders of the said offices and their conditions of service, other than allowances, shall not be altered to their disadvantage after their appointment."
755,1999,Nigeria,"4.The offices aforesaid are the offices of Governor, Deputy Governor, Auditor-General for a State and the Chairman and members of the following bodies, that is to say, the State Civil Service Commission, the State Independent Electoral Commission and the State Judicial Service Commission."
756,1999,Nigeria,5.Provisions may be made by a Law of a House of Assembly for the grant of a pension or gratuity to or in respect of a person who had held office as Governor or Deputy Governor and was not removed from office as a result of impeachment; and any pension granted by virtue of any provisions made in pursuance of this subsection shall be a charge upon the Consolidated Revenue Fund of the State.
757,1999,Nigeria,125
758,1999,Nigeria,1.There shall be an Auditor-General for each State who shall be appointed in accordance with the provisions of section 126 of this Constitution.
759,1999,Nigeria,"2.The public accounts of a State and of all offices and courts of the State shall be audited by the Auditor-General for the State who shall submit his reports to the House of Assembly of the State concerned, and for that purpose the Auditor-General or any person authorised by him in that behalf shall have access to all the books, records, returns and other documents relating to those accounts."
760,1999,Nigeria,"3.Nothing in subsection (2) of this section shall be construed as authorising the Auditor-General to audit the accounts of or appoint auditors for government statutory corporations, commissions, authorities, agencies, including all persons and bodies established by Law by the Auditor-General shall-"
761,1999,Nigeria,a.provide such bodies with-
762,1999,Nigeria,"i.a list of auditors qualified to be appointed by them as external auditors and from which the bodies shall appoint their external auditors, and"
763,1999,Nigeria,ii.a guideline on the level of fees to be paid to external auditors; and
764,1999,Nigeria,b.comment on their annual accounts and auditor’s report thereon.
765,1999,Nigeria,"4.The Auditor-General for the State shall have power to conduct periodic checks of all government statutory corporations, commissions, authorities, agencies, including all persons and bodies established by a law of the House of Assembly of the State."
766,1999,Nigeria,"5.The Auditor-General for a State shall, within ninety days of receipt of the Accountant-General’s financial statement and annual accounts of the State, submit his report to the House of Assembly of the State and the House shall cause the report to be considered by a committee of the House responsible for public accounts."
767,1999,Nigeria,"6.In the exercise of his functions under this Constitution, the Auditor-General for a State shall not be subject to the direction or control of any other authority or person."
768,1999,Nigeria,126
769,1999,Nigeria,1.The Auditor-General for a State shall be appointed by the Governor of the State on the recommendation of the State Civil Service Commission subject to confirmation by the House of Assembly of the State.
770,1999,Nigeria,2.The power to appoint persons to act in the office of the Auditor-General for a State shall vest in the Governor.
771,1999,Nigeria,"3.Except with the sanction of a resolution of the House of Assembly of a State, no person shall act in the office of the Auditor-General for a State for a period exceeding six months."
772,1999,Nigeria,127
773,1999,Nigeria,1.A person holding the office of Auditor-General under section 126(1) of this Constitution shall be removed from office by the Governor of the State acting on an address supported by two-thirds majority of the House of Assembly praying that he be so removed for inability to discharge the functions of his office (whether arising from infirmity of mind or body or any other cause) or for misconduct.
774,1999,Nigeria,"2.An Auditor-General shall not been removed from office before such retiring age as may be prescribed by Law, save in accordance with the provisions of this section."
775,1999,Nigeria,128
776,1999,Nigeria,"1.Subject to the provisions of this Constitution, a House of Assembly shall have power by resolution published in its journal or in the Office Gazette of the Government of the State to direct or cause to be directed an inquiry or investigation into-"
777,1999,Nigeria,a.any matter or thing with respect to which it has power to make laws; and
778,1999,Nigeria,"b.the conduct of affairs of any person, authority, ministry or government department charged, or intended to be charged, with the duty of or responsibility for-"
779,1999,Nigeria,"i.executing or administering laws enacted by that House of Assembly, and"
780,1999,Nigeria,ii.disbursing or administering moneys appropriated or to be appropriated by such House.
781,1999,Nigeria,2.The powers conferred on a House of Assembly under the provisions of this section are exercisable only for the purpose of enabling the House to-
782,1999,Nigeria,a.make laws with respect to any matter within its legislative competence and correct any defects in existing laws; and
783,1999,Nigeria,"b.expose corruption, inefficiency of waste in the execution or administration of laws within its legislative competence and in the disbursement or administration of funds appropriated by it."
784,1999,Nigeria,129
785,1999,Nigeria,"1.For the purposes of any investigation under section 128 of this Constitution, and subject to the provisions thereof, a House of Assembly or a committee appointed in accordance with section 103 of this Constitution shall have power to-"
786,1999,Nigeria,"a.procure all such evidence, written or oral, direct or circumstantial, as it may think necessary or desirable, and examine all persons as witnesses whose evidence may be material or relevant to the subject matter;"
787,1999,Nigeria,b.require such evidence to be given on oath;
788,1999,Nigeria,"c.summon any person in Nigeria to give evidence at any place or produce any document or other thing in his possession or under his control, and examine him as a witness and require him to produce any document or other thing in his possession or under his control, subject to all just exceptions; and"
