sl,year,country,text
997,1964,Malta,1. The power of Parliament to make laws shall be exercised by bills passed by the House of Representatives and assented to by the President.
998,1964,Malta,"2. When a bill is presented to the President for assent, he shall without delay signify that he assents."
999,1964,Malta,3. A bill shall not become law unless it has been duly passed and assented to in accordance with this Constitution.
1000,1964,Malta,"4. When a law has been assented to by the President it shall without delay be published in the Gazette and shall not come into operation until it has been so published, but Parliament may postpone the coming into operation of any such law and may make laws with retrospective effect."
1001,1964,Malta,73. RESTRICTION WITH REGARD TO CERTAIN FINANCIAL MEASURES
1002,1964,Malta,"Except upon the recommendations of the President signified by a Minister, the House of Representatives shall not -"
1003,1964,Malta,"a.proceed upon any bill (including any amendment to a bill) that, in the opinion of the person presiding, makes provision for any of the following purposes, that is to say, for imposing or increasing any tax, for imposing or increasing any charge on the revenues or other funds of Malta or for altering any such charge otherwise than by reducing it, or for compounding or remitting any debt due to Malta;"
1004,1964,Malta,"b.proceed upon any motion (including any amendment to a motion) the effect of which, in the opinion of the person presiding, would be to make provision for any of the purposes aforesaid; or"
1005,1964,Malta,"c.receive any petition which, in the opinion of the person presiding, requests that provision be made for any of the purposes aforesaid."
1006,1964,Malta,74. LANGUAGE OF LAWS
1007,1964,Malta,"Save as otherwise provided by Parliament, every law shall be enacted in both the Maltese and English languages and, if there is any conflict between the Maltese and the English texts of any law, the Maltese text shall prevail."
1008,1964,Malta,"PART 3. SUMMONING, PROROGATION AND DISSOLUTION"
1009,1964,Malta,75. SESSIONS OF PARLIAMENT
1010,1964,Malta,"1. Each session of Parliament shall commence at such time as the President may by proclamation appoint and shall be held at such place or places as the President by proclamation, or as the House of Represent actives in any manner it may deem appropriate, may from time to time appoint."
1011,1964,Malta,"2. There shall be a session of Parliament once at least in every year, so that a period of twelve months shall not intervene between the last sitting of Parliament in one session and the first sitting thereof in the next session."
1012,1964,Malta,3. The House of Representatives shall meet not later than two months after the publication of the official result of any general election by the Electoral Commission on a day appointed by the President.
1013,1964,Malta,76. PROROGATION AND DISSOLUTION OF PARLIAMENT
1014,1964,Malta,1. The President may at any time by proclamation prorogue or dissolve Parliament.
1015,1964,Malta,"2. Subject to the provisions of sub-article (3) of this article, Parliament, unless sooner dissolved, shall continue for five years from the date of its first sitting after any dissolution and shall then stand dissolved."
1016,1964,Malta,"3. At any time when Malta is at war, Parliament may from time to time extend the period of five years specified in sub-article (2) of this article for not more than twelve months at a time:"
1017,1964,Malta,Provided that the life of Parliament shall not be extended under this sub-article for more than five years.
1018,1964,Malta,"4. If between a dissolution of Parliament and the next ensuing general election of members of the House of Representatives an emergency arises of such a nature that, in the opinion of the Prime Minister it is necessary to recall Parliament, the President may by proclamation summon the Parliament that has been dissolved to meet, and that Parliament shall thereupon be deemed (except for the purpose of article 77 and, in relation to the next ensuing general election, article 61(3) and 66(6) of this Constitution) not to have been dissolved but shall be deemed (except as aforesaid) to be dissolved on the date on which the polls are concluded in the next ensuing general election."
1019,1964,Malta,5. In the exercise of his powers under this article the President shall act in accordance with the advice of the Prime Minister:
1020,1964,Malta,Provided that -
1021,1964,Malta,"a.if the House of Representatives passes a resolution, supported by the votes of a majority of all the members thereof, that it has no confidence in the Government, and the Prime Minister does not within three days either resign from his office or advise a dissolution, the President may dissolve Parliament;"
1022,1964,Malta,"b.if the office of Prime Minister is vacant and the President considers that there is no prospect of his being able within a reasonable time to appoint to that office a person who can command the support of a majority of the members of the House of Representatives, the President may dissolve Parliament; and"
1023,1964,Malta,"c.if the Prime Minister recommends a dissolution and the President considers that the Government of Malta can be carried on without a dissolution and that a dissolution would not be in the interests of Malta, the President may refuse to dissolve Parliament."
1024,1964,Malta,77. GENERAL ELECTIONS
1025,1964,Malta,"A general election of members of the House of Representatives shall be held at such time within three months after every dissolution of Parliament as the President acting in accordance with the advice of the Prime Minister, shall by proclamation appoint."
1026,1964,Malta,CHAPTER VII. THE EXECUTIVE
1027,1964,Malta,78. EXECUTIVE AUTHORITY OF MALTA
1028,1964,Malta,1. The executive authority of Malta is vested in the President.
1029,1964,Malta,"2. The executive authority of Malta shall be exercised by the President, either directly or through officers subordinate to him, in accordance with the provisions of this Constitution."
1030,1964,Malta,3. Nothing in this article shall prevent Parliament from conferring functions on persons or authorities other than the President.
1031,1964,Malta,79. THE CABINET
1032,1964,Malta,1. There shall be a Cabinet for Malta which shall consist of the Prime Minister and such number of other Ministers as may be appointed in accordance with article 80 of this Constitution.
1033,1964,Malta,2. The Cabinet shall have the general direction and control of the Government of Malta and shall be collectively responsible therefor to Parliament.
1034,1964,Malta,80. APPOINTMENT OF MINISTERS
1035,1964,Malta,"Wherever there shall be occasion for the appointment of a Prime Minister, the President shall appoint as Prime Minister the member of the House of Representatives who, in his judgment, is best able to command the support of a majority of the members of that House and shall, acting in accordance with the advice of the Prime Minister, appoint the other Ministers from among the members of the House of Representatives:"
1036,1964,Malta,"Provided that if occasion arises for making an appointment to the office of Prime Minister or any other Minister while Parliament is dissolved, a person who was a member of the House of Representatives immediately before the dissolution may be appointed as Prime Minister or any other Minister as if, in each case, such person were still a member of the House of Representatives, but any person so appointed shall vacate office at the beginning of the next session of Parliament if he is not then a member thereof."
1037,1964,Malta,81. TENURE OF OFFICE OF MINISTERS
1038,1964,Malta,"1. If the House of Representatives passes a resolution, supported by the votes of a majority of all the members thereof, that it has no confidence in the Government, the President may remove the Prime Minister from office:"
1039,1964,Malta,Provided that the President shall not do so unless three days have elapsed and he has decided not to dissolve Parliament under article 76 of this Constitution.
1040,1964,Malta,2. The office of Prime Minister shall also become vacant -
1041,1964,Malta,"a.when, after any dissolution of Parliament, the Prime Minister is informed by the President that the President is about to re-appoint him as Prime Minister or to appoint another person as Prime Minister;"
1042,1964,Malta,b.if he ceases to be a member of the House of Representatives otherwise than by a dissolution of Parliament; or
1043,1964,Malta,"c.if, under the provisions of sub-article (2) of article 55 of this Constitution, he is required to cease to perform his functions as a member of the House of Representatives."
1044,1964,Malta,"3. The office of a Minister, other than the office of Prime Minister shall become vacant -"
1045,1964,Malta,a.upon the appointment or re-appointment of any person to the office of Prime Minister;
1046,1964,Malta,"b.if his appointment to his office is revoked by the President, acting in accordance with the advice of the Prime Minister;"
1047,1964,Malta,c.if he ceases to be a member of the House of Representatives otherwise than by a dissolution of Parliament; or
1048,1964,Malta,"d.if, under the provisions of sub-article (2) of article 55 of this Constitution, he is required to cease to perform his functions as a member of the House of Representatives."
1049,1964,Malta,82. ALLOCATION OF PORTFOLIOS TO MINISTERS
1050,1964,Malta,"1. Subject to the provisions of this Constitution, the President, acting in accordance with the advice of the Prime Minister, may, by directions in writing, assign to the Prime Minister or any other Minister responsibility for any business of the Government of Malta including the administration of any department of government."
1051,1964,Malta,2. Nothing in this article shall empower the President to confer on any Minister authority to exercise any power or to discharge any duty that is conferred or imposed by this Constitution or any other law on any person or authority other than that Minister.
1052,1964,Malta,83. ACTING PRIME MINISTER
1053,1964,Malta,"1. Whenever the Prime Minister is absent from Malta or on vacation, or is unable by reason of illness to perform the functions of his office, the President may authorise any other member of the Cabinet to perform those functions (other than the functions conferred by this article) and that member may perform those functions until his authority is revoked by the President."
1054,1964,Malta,2. The powers of the President under this article shall be exercised by him in accordance with the advice of the Prime Minister:
1055,1964,Malta,Provided that if the President considers that it is impracticable to obtain the advice of the Prime Minister owing to his absence or illness he may exercise those powers without that advice.
1056,1964,Malta,84. TEMPORARY MINISTERS
1057,1964,Malta,"1. Whenever a Minister other than the Prime Minister is unable, by reason of his illness or absence from Malta, to perform the functions of his office, the President may appoint another member of the House of Representatives to be a temporary Minister:"
1058,1964,Malta,"Provided that if occasion arises for making an appointment while Parliament is dissolved, a person who, immediately before the dissolution, was a member of the House of Representatives may be appointed as a temporary Minister as if he were still a member of that House, but any person so appointed shall vacate office at the beginning of the next session of Parliament if he is not then a member thereof."
1059,1964,Malta,"2. Subject to the provisions of article 81 of this Constitution, a temporary Minister shall hold office until he is notified by the President that the Minister on account of whose inability to perform the functions of his office he was appointed is again able to perform those functions or until that Minister vacates his office."
1060,1964,Malta,3. The powers of the President under this article shall be exercised by him in accordance with the advice of the Prime Minister.
1061,1964,Malta,85. EXERCISE OF FUNCTIONS OF PRESIDENT
1062,1964,Malta,1. In the exercise of his functions the President shall act in accordance with the advice of the Cabinet or a Minister acting under the general authority of the Cabinet except in cases where he is required by this Constitution or any other law to act in accordance with the advice of any person or authority other than the Cabinet:
1063,1964,Malta,Provided that the President shall act in accordance with his own deliberate judgment in the performance of the following functions-
1064,1964,Malta,a.in the exercise of the powers relating to the dissolution of Parliament conferred upon him by the proviso to sub-article (5) of article 76 of this Constitution;
1065,1964,Malta,b.in the exercise of the power to appoint the Prime Minister or remove the Prime Minister from office conferred upon him by article 80 and sub-article (1) of article 81 of this Constitution;
1066,1964,Malta,"c.in the exercise of the powers conferred upon him by article 83 of this Constitution (which relates to the performance of the functions of the Prime Minister during absence, vacation or illness) in the circumstances described in the proviso to sub-article (2)of that article;"
1067,1964,Malta,d.in the exercise of the power to appoint the Leader of the Opposition and to revoke any such appointment conferred upon him by article 90 of this Constitution; and
1068,1964,Malta,e.in signifying his approval for the purposes of subarticle (4) of article 110 of this Constitution of an appointment to an office on his personal staff.
1069,1964,Malta,"2. Where by this Constitution the President is required to act in accordance with the advice of any person or authority, the question whether he has in any case received, or acted in accordance with, such advice shall not be enquired into in any court."
1070,1964,Malta,3. The reference in sub-article (1) of this article to the functions of the President shall be construed as a reference to his powers and duties in the exercise of the executive authority of Malta and to any other powers and duties conferred or imposed on him as President by or under this Constitution or any other law.
1071,1964,Malta,86. EXERCISE OF PRIME MINISTER'S FUNCTIONS
1072,1964,Malta,1. Where by this Constitution the Prime Minister is required to exercise any function on the recommendation of any person or authority he shall exercise that function in accordance with such recommendation:
1073,1964,Malta,Provided that -
1074,1964,Malta,a.before he acts in accordance therewith he may once refer that recommendation back for reconsideration by the person or authority concerned; and
1075,1964,Malta,"b.if that person or authority, having reconsidered the original recommendation under the preceding paragraph, substitutes therefor a different recommendation, the provisions of this sub-article shall apply to that different recommendation as they apply to the original recommendation."
1076,1964,Malta,"2. Where by this Constitution the Prime Minister is required to perform any function after consultation with any person or authority, he shall not be obliged to perform that function in accordance with the advice of that person or authority."
1077,1964,Malta,"3. Where by this Constitution the Prime Minister is required to perform any function in accordance with the recommendation of, or after consultation with, any person or authority, the question whether he has in any case received, or acted in accordance with such recommendation or whether he has consulted with such person or authority shall not be enquired into in any court."
1078,1964,Malta,87. THE PRESIDENT TO BE INFORMED CONCERNING MATTERS OF GOVERNMENT
1079,1964,Malta,The Prime Minister shall keep the President fully informed concerning the general conduct of the Government of Malta and shall furnish the President with such information as he may request with respect to any particular matter relating to the Government of Malta.
1080,1964,Malta,88. PARLIAMENTARY SECRETARIES
1081,1964,Malta,"1. The President, acting in accordance with the advice of the Prime Minister, may appoint Parliamentary Secretaries from among the members of the House of Representatives to assist Ministers in the performance of their duties:"
1082,1964,Malta,"Provided that if occasion arises for making an appointment while Parliament is dissolved, a person who immediately before the dissolution was a member of the House of Representatives may be appointed as a Parliamentary Secretary as if he were still a member of that House, but any person so appointed shall vacate office at the beginning of the next session of Parliament if he is not then a member thereof."
1083,1964,Malta,2. The provisions of sub-article (3) of article 81 of this Constitution shall apply to Parliamentary Secretaries as they apply to Ministers.
1084,1964,Malta,89. OATH TO BE TAKEN BY MINISTERS
1085,1964,Malta,A Minister or a Parliamentary Secretary shall not enter upon the duties of his office unless he has taken and subscribed the oath of allegiance and the oath of office set out in the Third and in the Second Schedule to this Constitution.
1086,1964,Malta,90. LEADER OF THE OPPOSITION
1087,1964,Malta,1. There shall be a Leader of the Opposition who shall be appointed by the President.
1088,1964,Malta,"2. Whenever there shall be occasion for the appointment of a Leader of the Opposition, the President shall appoint -"
1089,1964,Malta,"a.if there is one opposition party whose numerical strength in the House of Representatives is greater than the strength of any other opposition party, the member of the House of Representatives who is the Leader of that party; or"
1090,1964,Malta,"b.if, by reason of an equality in the numerical strength of the opposition parties in the House or by reason that there is no opposition party, no person is qualified for appointment under paragraph (a) of this sub-article, the member of the House who, in the judgment of the President, commands the support of the largest single group of members of the House in opposition to the Government who are prepared to support one leader."
1091,1964,Malta,3. The office of Leader of the Opposition shall become vacant -
1092,1964,Malta,"a.if after any dissolution of Parliament, he is informed by the President that the President is about to appoint another person as Leader of the Opposition;"
1093,1964,Malta,b.if he ceases to be a member of the House of Representatives otherwise than by a dissolution of Parliament;
1094,1964,Malta,"c.if, under the provisions of sub-article (2) of article 55 of this Constitution, he is required to cease to perform his functions as a member of the House of Representatives; or"
1095,1964,Malta,d.if his appointment is revoked under the provisions of sub-article (4) of this article.
1096,1964,Malta,"4. If, in the judgment of the President, a member of the House of Representatives other than the Leader of the Opposition, has become the Leader in the House of the opposition party having the greatest numerical strength in the House or, as the case may be, the Leader of the Opposition has ceased to command the support of the largest single group of members in opposition to the Government, the President shall revoke the appointment of the Leader of the Opposition."
1097,1964,Malta,5. Sub-article (4) of this article shall not have effect while Parliament is dissolved.
1098,1964,Malta,91. ATTORNEY GENERAL
1099,1964,Malta,1. There shall be an Attorney General whose office shall be a public office and who shall be appointed by the President acting in accordance with the advice of the Prime Minister.
1100,1964,Malta,2. A person shall not be qualified to hold office as Attorney General unless he is qualified for appointment as a judge of the Superior Courts.
1101,1964,Malta,"3. In the exercise of his powers to institute, undertake and discontinue criminal proceedings and of any other powers conferred on him by any law in terms which authorise him to exercise that power in his individual judgment the Attorney General shall not be subject to the direction or control of any other person or authority."
1102,1964,Malta,"4. Subject to the provisions of sub-article (5) of this article, the Attorney General shall vacate his office when he attains the age of sixty-five years."
1103,1964,Malta,5. Sub-articles (2) and (3) of article 97 of this Constitution shall apply to the Attorney General.
1104,1964,Malta,92. PERMANENT SECRETARIES AND HEADS OF GOVERNMENT DEPARTMENTS
1105,1964,Malta,"1. Where any Minister has been charged with responsibility for any department of government, he shall exercise general direction and control over that department; and, subject to such direction and control, the department may be under the supervision of a Permanent Secretary:"
1106,1964,Malta,Provided that two or more departments of government may be placed under the supervision of one Permanent Secretary.
1107,1964,Malta,2. The Prime Minister shall be responsible for assigning departments of government to Permanent Secretaries.
1108,1964,Malta,3. Power to appoint public officers to hold or act in the office of Permanent Secretary and to remove from office persons holding or acting in such office shall vest in the President acting in accordance with the advice of the Prime Minister given after the Prime Minister has consulted with the Public Service Commission.
1109,1964,Malta,4. Heads of departments of government other than those whose manner of appointment is specifically provided for in this Constitution shall be appointed from amongst senior public officers by the Prime Minister acting after consultation with the Public Service Commission.
1110,1964,Malta,93. PREROGATIVE OF MERCY
1111,1964,Malta,1. The President shall have power to -
1112,1964,Malta,"a.grant to any person concerned in or convicted of any offence a pardon, either free or subject to lawful conditions;"
1113,1964,Malta,"b.grant to any person a respite, either indefinite or for a specified period, of the execution of any sentence passed on that person for any offence;"
1114,1964,Malta,c.substitute a less severe form of punishment for any punishment imposed on any person for any offence; or
1115,1964,Malta,d.remit the whole or part of any sentence passed on any person for an offence or for any penalty or forfeiture otherwise due to the State on account of any offence.
1116,1964,Malta,2
1117,1964,Malta,"a. Where any person has been sentenced to death by any court in Malta, the President shall cause a written report of the case from the trial judge, or, in the case of a court-martial the person presiding, and such other information derived from the record of the case or elsewhere as the President may require, to be sent to the Minister responsible for justice."
1118,1964,Malta,"b. The said Minister shall send such written report and information (if any) to the Cabinet, and the Cabinet shall advise the President whether he should grant the offender a pardon or respite in the exercise of the powers conferred on him by this article."
1119,1964,Malta,94. SECRETARY TO THE CABINET
1120,1964,Malta,1. There shall be a Secretary to the Cabinet who shall be a public officer designated in that behalf by the Prime Minister.
1121,1964,Malta,"2. The Secretary to the Cabinet shall be responsible, in accordance with such instructions as may be given to him by the Prime Minister, for arranging the business for, and keeping the minutes of, the meetings of the Cabinet and for conveying the decisions of the Cabinet to the appropriate person or authority, and shall have such other functions as the Prime Minister may from time to time direct."
1122,1964,Malta,CHAPTER VIII. THE JUDICIARY
1123,1964,Malta,95. SUPERIOR COURTS
1124,1964,Malta,1. There shall be in and for Malta such Superior Courts having such powers and jurisdiction as may be provided by any law for the time being in force in Malta.
1125,1964,Malta,"2. One of the Superior Courts, composed of such three judges as could, in accordance with any law for the time being in force in Malta, compose the Court of Appeal, shall be known as the Constitutional Court and shall have jurisdiction to hear and determine -"
1126,1964,Malta,a.such questions as are referred to in article 63 of the Constitution;
1127,1964,Malta,b.any reference made to it in accordance with article 56 of this Constitution and any matter referred to it in accordance with any law relating to the election of members of the House of Representatives;
1128,1964,Malta,"c.appeals from decisions of the Civil Court, First Hall, under article 46 of this Constitution;"
1129,1964,Malta,d.appeals from decisions of any court of original jurisdiction in Malta as to the interpretation of this Constitution other than those which may fall under article 46 of this Constitution;
1130,1964,Malta,e.appeals from decisions of any court of original jurisdiction in Malta on questions as to the validity of laws other than those which may fall under article 46 of this Constitution; and
1131,1964,Malta,f.any question decided by a court of original jurisdiction in Malta together with any of the questions referred to in the foregoing paragraphs of this sub-article on which an appeal has been made to the Constitutional Court:
1132,1964,Malta,Provided that nothing in this paragraph shall preclude an appeal being brought separately before the Court of Appeal in accordance with any law for the time being in force in Malta.
1133,1964,Malta,"3. Notwithstanding the provisions of sub-article (2) of this article, if any such question as is referred to in paragraph (d) or (e) of that sub-article arises for the first time in proceedings in a court of appellate jurisdiction, that court shall refer the question to the court which gave the original decision, unless in its opinion the raising of the question is merely frivolous or vexatious, and that court shall give its decision on any such question and, subject to any appeal in accordance with the provisions of sub-article (2) of this article, the court in which the question arose shall dispose of the question in accordance with that decision."
1134,1964,Malta,4. The provisions of sub-articles (6) and (7) of article 46 of this Constitution shall apply to the Constitutional Court and for that purpose references to that article in the said sub-articles shall be construed as references to this article.
1135,1964,Malta,"5. If at any time during an election of members of the House of Representatives and the period of thirty days following any such election, the Constitutional Court is not constituted as provided in this article, the said Court shall, thereupon and until otherwise constituted according to law, be constituted by virtue of this subarticle and shall be composed of the three more senior of the judges then in office, including, if any is in office, the Chief Justice or other judge performing the functions of Chief Justice; and if at any other time the said Court is not constituted as provided in this article for a period exceeding fifteen days, such Court shall, upon the expiration of the said period of fifteen days and until otherwise constituted according to law, be constituted by virtue of this subarticle and shall be composed of the three more senior judges as aforesaid."
1136,1964,Malta,6. The judges of the Superior Courts shall be a Chief Justice and such number of other judges as may be prescribed by any law for the time being in force in Malta:
1137,1964,Malta,"Provided that the office of a judge of the Superior Courts shall not, without his consent, be abolished during his continuance in office."
1138,1964,Malta,96. APPOINTMENT OF JUDGES
1139,1964,Malta,1. The judges of the Superior Courts shall be appointed by the President acting in accordance with the advice of the Prime Minister.
1140,1964,Malta,"2. A person shall not be qualified to be appointed a judge of the Superior Courts unless for a period of, or periods amounting in the aggregate to, not less than twelve years he has either practised as an advocate in Malta or served as a magistrate in Malta, or has partly so practised and partly so served."
1141,1964,Malta,"3. Without prejudice to the provisions of sub-article (4), before the Prime Minister gives his advice in accordancewith sub-article (1) in respect of the appointment of a judge of the Superior Courts, (other than the Chief Justice) the evaluation by the Judicial Appointments Committee established by article 96A of this Constitution as provided in paragraphs(c), (d) or (e) of sub-article (6) of the said article 96A shall have been made."
1142,1964,Malta,"4. Notwithstanding the provisions of sub-article (3), the Prime Minister shall be entitled to elect not to comply with the resultof the evaluation referred to in sub-article (3):"
1143,1964,Malta,"Provided that after the Prime Minister shall have availed himself of the power conferred upon him by this sub-article, thePrime Minister or the Minister responsible for justice shall:"
1144,1964,Malta,a.publish within five days a declaration in the Gazette announcing the decision to use the said power and giving thereasons which led to the said decision; and
1145,1964,Malta,b.make a statement in the House of Representatives about the said decision explaining the reasons upon which the decision was based by not later than the second sitting of the House to be held after the advice was given to the President in accordance with sub-article (1):
1146,1964,Malta,Provided further that the provisions of the first proviso to this sub-article shall not apply in the case of appointment to the office of Chief Justice.
1147,1964,Malta,96A. JUDICIAL APPOINTMENTS COMMITTEE
1148,1964,Malta,"1. There shall be a Judicial Appointments Committee, hereinafter in this article referred to as ""the Committee"", which shall be a subcommittee of the Commission for the Administration of Justice established by article 101A of this Constitution and which shall be composed as follows:"
1149,1964,Malta,a.the Chief Justice;
1150,1964,Malta,b.the Attorney General;
1151,1964,Malta,c.the Auditor General;
1152,1964,Malta,d.the Commissioner for Admiistrative Investigations (Ombudsman); and
1153,1964,Malta,e.the President of the Chamber of Advocates:
1154,1964,Malta,"Provided that the President of the Chamber of Advocates shall not, before the expiration of a period of two years starting from the day on which he last occupied a post on the Committee or he was last a Committee member, be eligible to be appointed a member of the judiciary."
1155,1964,Malta,"2. The Committee shall be chaired by the Chief Justice or, in his absence, by the judge who substitutes him in accordance with paragraph (d) of sub-article (3)."
1156,1964,Malta,3
1157,1964,Malta,"a.A person shall not be qualified to be appointed or to continue to hold office as a member of the Committee if he is a Minister, a Parliamentary Secretary, a Member of the House of Representatives, a member of a local government or an official or a candidate of a political party:"
1158,1964,Malta,Provided that where the President of the Chamber of Advocates is not qualified to be appointed or to hold office as aforesaid the Chamber of Advocates shall nominate another advocate to sit on the Committee in his stead.
1159,1964,Malta,"b.The office of a member of the Committee shall become vacant if any circumstances arise that, if the person were not a member of the Committee, the person would not qualify for membership thereof."
1160,1964,Malta,c.A member of the Committee may abstain or be challenged in the same circumstances as a judge of the Superior Courts.
1161,1964,Malta,"d.Where a member of the Committee abstains or is challenged, in the case of the Chief Justice he shall be substituted by a judge who shall be the next most senior judge in office, in the case of the Attorney General he shall be substituted by the next most senior advocate according to office in the Office of the Attorney General, in the case of the Auditor General he shall be substituted by the next most senior officer according to office in the National Audit Office,"
1162,1964,Malta,in the case of the Commissioner for Administrative Investigations he shall be substituted by the next most senior officer according to office in the Office of the Ombudsman and in the case of the President of the Chamber of Advocates he shall be replaced by the next most senior advocate according to office in the committee of the Chamber of Advocates.
1163,1964,Malta,4. In the exercise of their functions the members of the Committee shall act on their individual judgement and shall not be subject to the direction or control of any person or authority.
1164,1964,Malta,5. There shall be a Secretary to the Committee who shall be appointed by the Minister responsible for justice.
1165,1964,Malta,6. The functions of the Committee shall be:
1166,1964,Malta,"a.to receive and examine expressions of interest from persons interested in being appointed to the office of judge of the Superior Courts (other than the office of Chief Justice) or of magistrate of the Inferior Courts, except from persons to whom paragraph (e) applies;"
1167,1964,Malta,"b.to keep a permanent register of expressions of interest mentioned in paragraph (a) and to the acts relative thereto, which register shall be kept secret and shall be accessible only to the members of the Committee, to the Prime Minister and to the Minister responsible for justice;"
1168,1964,Malta,c.to conduct interviews and evaluations of candidates for the above-mentioned offices in such manner as it deems appropriate and for this purpose to request information from any public authority as it considers to be reasonably required;
1169,1964,Malta,d.to give advice to the Prime Minister through the Minister responsible for justice about its evaluation on the eligibility and merit of the candidates for appointment to the above-mentioned offices;
1170,1964,Malta,"e.when requested by the Prime Minister, to give advice on the eligibility and merit of persons who already occupy the offices of Attorney General, Auditor General, Commissioner for Administrative Investigations (Ombudsman) or of magistrate of the Inferior Courts to be appointed to an office in the judiciary;"
1171,1964,Malta,f.to give advice on appointment to any other judicial office or office in the courts as the Minister responsible for justice may from time to time request:
1172,1964,Malta,"Provided that the evaluation referred to in paragraph (d) shall be made by not later than sixty days from when the Committee receives the expression of interest and the advice mentioned in paragraphs (e) and (f) shall be given by not later than thirty days from when it was requested, or within such other time limits as the Minister responsible for justice may, with the agreement of the Committee, by order in the Gazette establish."
1173,1964,Malta,7. The proceedings of the Committee shall be confidential and shall be held in camera and no member or secretary of the Committee may be called to give evidence before any court or other body with regard to any document received by or any matter discussed or communicated to or by the Committee.
1174,1964,Malta,"8. The Committee shall regulate its own procedure and shall be obliged to publish, with the concurrence of the Minister responsible for justice, the criteria on which its evaluations are made."
1175,1964,Malta,97. TENURE OF OFFICE OF JUDGES
1176,1964,Malta,"1. Subject to the provisions of this article, a judge of the Superior Courts shall vacate his office when he attains the age of sixty-five years."
1177,1964,Malta,2. A judge of the Superior Courts shall not be removed from his office except by the President upon an address by the House of Representatives supported by the votes of not less than two-thirds of all the members thereof and praying for such removal on the ground of proved inability to perform the functions of his office (whether arising from infirmity of body or mind or any other cause) or proved misbehaviour.
1178,1964,Malta,3. Parliament may by law regulate the procedure for the presentation of an address and for the investigation and proof of the inability or misbehaviour of a judge of the Superior Courts under the provisions of the last preceding sub-article.
1179,1964,Malta,98. ACTING CHIEF JUSTICE AND ACTING JUDGES
1180,1964,Malta,"1. If the office of Chief Justice is vacant or if the Chief Justice is for any reason unable to perform the functions of his office, then, until a person has been appointed to and has assumed the functions of that office or until the Chief Justice has resumed those functions, as the case may be, those functions shall (except to such extent, if any, as other provision is made by law) be performed by such one of the other judges of the Superior Courts as may be designated in that behalf by the President, acting in accordance with the advice of the Prime Minister."
1181,1964,Malta,"2. If the office of any judge of the Superior Courts (other than the Chief Justice) is vacant or if any such judge is appointed to act as Chief Justice or is for any reason unable to perform the functions of his office, the President, acting in accordance with the advice of the Prime Minister, may appoint a person qualified for appointment as a judge of the Superior Courts to act as a judge of those Courts:"
1182,1964,Malta,Provided that a person may be so appointed notwithstanding that he has attained the age of sixty-five years.
1183,1964,Malta,"3. Any person appointed under sub-article (2) of this article to act as a judge of the Superior Courts shall continue so to act for the period of his appointment or, if no such period is specified, until his appointment is revoked by the President acting in accordance with the advice of the Prime Minister."
1184,1964,Malta,99. INFERIOR COURTS
1185,1964,Malta,There shall be in and for Malta such inferior courts having such powers and jurisdiction as may be provided by any law for the time being in force in Malta.
1186,1964,Malta,100. MAGISTRATES
1187,1964,Malta,1. Magistrates of the inferior courts shall be appointed by the President acting in accordance with the advice of the Prime Minister.
1188,1964,Malta,"2. A person shall not be qualified to be appointed to or to act in the office of magistrate of the inferior courts unless he has practised as an advocate in Malta for a period of, or periods amounting in the aggregate to, not less than seven years."
1189,1964,Malta,"3. Subject to the provisions of sub-article (4) of this article, a magistrate of the inferior courts shall vacate his office when he attains the age of sixty-five years."
1190,1964,Malta,4. The provisions of sub-articles (2) and (3) of article 97 of this Constitution shall apply to magistrates of the inferior courts.
1191,1964,Malta,"5. Without prejudice to the provisions of sub-article (6), before the Prime Minister gives his advice in accordance with sub-article (1) in respect of the appointment of a magistrate of the Inferior Courts the evaluation by the Judicial Appointments Committee established by article 96A of this Constitution as provided in paragraphs (c), (d) or (e) of sub-article (6) of the said article 96A shall have been made."
1192,1964,Malta,"6. Notwithstanding the provisions of sub-article (5), the Prime Minister shall be entitled to elect not to comply with the result of the evaluation referred to in sub-article (5):"
1193,1964,Malta,"Provided that after the Prime Minister shall have availed himself of the power conferred upon him by this sub-article, the Prime Minister or the Minister responsible for justice shall:"
1194,1964,Malta,a.publish within five days a declaration in the Gazette announcing the decision to use the said power and giving the reasons which led to the said decision; and
1195,1964,Malta,b.make a statement in the House of Representatives about the said decision explaining the reasons upon which the decision was based by not later than the second sitting of the House to be held after the advice was given to the President in accordance with sub-article (1).
1196,1964,Malta,101. OATHS TO BE TAKEN BY JUDGES AND MAGISTRATES
1197,1964,Malta,A judge of the Superior Courts or a magistrate of the inferior courts shall not enter upon the duties of his office unless he has taken and subscribed the oath of allegiance and such oath for the due execution of his office as may be prescribed by any law for the time being in force in Malta.
1198,1964,Malta,101A. COMMISSION FOR THE ADMINISTRATION OF JUSTICE
1199,1964,Malta,"1. There shall be a Commission for the Administration of Justice which shall consist of the President, who shall be the Chairman, and nine other members as follows:"
1200,1964,Malta,a.the Chief Justice who shall be Deputy Chairman and shall preside over the Commission in the absence of the Chairman;
1201,1964,Malta,"b.the Attorney General, ex officio;"
1202,1964,Malta,c.two members elected for a period of four years by the judges of the Superior Court from among themselves;
1203,1964,Malta,d.two members elected for a period of four years by the magistrates of the Inferior Courts from among themselves;
1204,1964,Malta,"e.two members appointed for a period of four years as to one by the Prime Minister and as to the other by the Leader of the Opposition, being in each case, a person of at least forty-five years of age, and who enjoys the general respect of the public and a reputation of integrity and honesty;"
