sl,year,country,text
2203,1974,Sweden,"Each of the parliamentary party groups which corresponds to a party which obtained at least four per cent of the votes throughout the whole of the Realm at the preceding election to the Riksdag shall appoint a special representative to confer with the Speaker concerning the work of the Chamber, in accordance with the rules laid down in this Act."
2204,1974,Sweden,SUPPLEMENTARY PROVISION 1.5.1
2205,1974,Sweden,The Riksdag Board convenes at a summons from the Speaker.
2206,1974,Sweden,SUPPLEMENTARY PROVISION 1.5.2
2207,1974,Sweden,"If the Speaker is unable to attend, one of the Deputy Speakers will take his or her place as chair of the meetings of the Riksdag Board."
2208,1974,Sweden,The Riksdag appoints ten deputies for the elected members of the Riksdag Board. The place of an absent member is taken by a deputy belonging to the same party group. Each party group appoints a personal deputy for its special representative.
2209,1974,Sweden,"The Riksdag Board meets behind closed doors. If the Board wishes to obtain information from a person who is not a member of the Board, it may summon him or her to attend a meeting. The Deputy Speakers, those of the special representatives of the party groups who are not members of the Board, and the Secretary-General of the Riksdag may participate in the deliberations of the Board."
2210,1974,Sweden,PART 5. LEAVE OF ABSENCE FROM THE DUTIES OF A MEMBER OF THE RIKSDAG
2211,1974,Sweden,ART 6
2212,1974,Sweden,"A member of the Riksdag may be granted leave of absence from his or her duties after the member's reasons have been examined. If a member has been granted leave of absence for at least one month, the member's duties shall be carried out by an alternate for the duration of his or her absence."
2213,1974,Sweden,"An application for leave of absence is considered by the Speaker in the case of absence for a period of less than one month, and by the Riksdag in the case of a longer period. An application which is made during a break of more than one month in the work of the Chamber is however always considered by the Speaker."
2214,1974,Sweden,SUPPLEMENTARY PROVISION 1.6.1
2215,1974,Sweden,An application for leave of absence from the duties of a member of the Riksdag shall include the reasons for the absence. The application shall relate to leave of absence for a specific period.
2216,1974,Sweden,PART 6. SUMMONS TO AN ALTERNATE TO ATTEND
2217,1974,Sweden,ART 7
2218,1974,Sweden,"When an alternate member is to replace the Speaker or a member of the Riksdag who is a minister, in accordance with the rules laid down in Chapter 4, Article 13 of the Instrument of Government, or a member of the Riksdag, in accordance with the rules laid down in Article 6 above, the Speaker shall summon the alternate to take up his or her duties. In this connection, the Speaker shall follow the order of precedence between alternates determined in the law on elections to the Riksdag. The Speaker may however depart from this order where special grounds exist."
2219,1974,Sweden,SUPPLEMENTARY PROVISION 1.7.1
2220,1974,Sweden,An alternate member who is to exercise a mandate as a member of the Riksdag shall receive a written warrant to this effect. The warrant shall indicate the member whom the alternate will replace and the dates of the beginning and end of the appointment. A separate warrant may be issued setting out the date on which the appointment shall terminate.
2221,1974,Sweden,The Speaker shall notify the Chamber when an alternate replaces a member and when a member resumes his or her seat.
2222,1974,Sweden,ART 8
2223,1974,Sweden,"If a member resigns his or her mandate, an alternate member who has been replacing that member shall continue to exercise the mandate until a new member has been appointed."
2224,1974,Sweden,PART 7. THE CHAIRMEN'S CONFERENCE
2225,1974,Sweden,ART 9
2226,1974,Sweden,"The Chairmen's Conference deliberates on matters of common concern for the activities of the Chamber, the Riksdag committees and the Committee on European Union Affairs."
2227,1974,Sweden,"The Chairmen's Conference consists of the Speaker, acting as chair, and the chairs of the Riksdag committees and the Committee on European Union Affairs"
2228,1974,Sweden,CHAPTER 2. MEETINGS OF THE CHAMBER
2229,1974,Sweden,PART 1. DUTIES OF THE SPEAKER
2230,1974,Sweden,ART 1
2231,1974,Sweden,The Speaker presides over the meetings of the Chamber. The Speaker is debarred from speaking on the substance of any matter under deliberation which has been entered in the order paper.
2232,1974,Sweden,SUPPLEMENTARY PROVISION 2.1.1
2233,1974,Sweden,When presiding over the meetings of the Chamber the Speaker is assisted by a clerk of the Chamber.
2234,1974,Sweden,PART 2. REPLACEMENT FOR THE SPEAKER
2235,1974,Sweden,ART 2
2236,1974,Sweden,The Speaker may delegate to a Deputy Speaker the duty of presiding over a meeting.
2237,1974,Sweden,"In the absence of the Speaker and all the Deputy Speakers, that member among those present who has been a member of the Riksdag longest presides. If two or more members have been members of the Riksdag equally long, the member who is senior in age has precedence. The same shall apply pending the election of the Speaker and the Deputy Speakers."
2238,1974,Sweden,The provisions of Article 1 restricting the Speaker's right to speak shall apply also to a Deputy Speaker and to any other member presiding over a meeting of the Chamber.
2239,1974,Sweden,PART 3. SEATING OF MEMBERS IN THE CHAMBER
2240,1974,Sweden,ART 3
2241,1974,Sweden,Each member shall have his or her own appointed place in the Chamber.
2242,1974,Sweden,SUPPLEMENTARY PROVISION 2.3.1
2243,1974,Sweden,Members take their seats in the Chamber by constituencies. Special places shall be provided for the Speaker and Deputy Speakers and for ministers.
2244,1974,Sweden,PART 4. MEETINGS OPEN TO THE PUBLIC AND MEETINGS BEHIND CLOSED DOORS
2245,1974,Sweden,ART 4
2246,1974,Sweden,"The Riksdag may determine that a meeting shall be held behind closed doors, if necessary, with regard to the security of the Realm, or otherwise, with regard to relations with another state or an international organisation. If the Government is to deliver a statement at a meeting, the Government may also determine, on the same grounds as the Riksdag, that the meeting shall be held behind closed doors."
2247,1974,Sweden,"A member or official of the Riksdag may not without authority disclose anything that has occurred at a meeting held behind closed doors. The Riksdag may, however, waive the duty of confidentiality, in whole or in part, in a particular case."
2248,1974,Sweden,SUPPLEMENTARY PROVISION 2.4.1
2249,1974,Sweden,"Special places shall be provided in the Chamber for the general public. A member of the public who creates a disturbance may be ejected forthwith. In the event of disorder developing among the general public, the Speaker may have all the members of the public ejected."
2250,1974,Sweden,"A visitor to the public gallery shall surrender, on request, his or her outdoor clothing, carrying bags, and any objects capable of being used to create a disturbance in the Chamber. A person who fails to comply with such a request may be refused admission to the public gallery. Personal possessions thus surrendered shall be stored in special accommodation for the duration of the visit."
2251,1974,Sweden,Rules concerning security controls are laid down in the Act on Security Controls in the Riksdag (SFS 1988:144).
2252,1974,Sweden,PART 5. SUMMONS TO MEETINGS
2253,1974,Sweden,ART 5
2254,1974,Sweden,The Chamber convenes in response to a summons from the Speaker unless otherwise provided in the Instrument of Government or in this Act.
2255,1974,Sweden,The summons shall indicate whether the meeting is a plenary meeting at which committee reports may be taken up for settlement. A summons shall be posted in the premises of the Riksdag no later than 6 p.m. on the day prior to the meeting and at least fourteen hours in advance.
2256,1974,Sweden,"A summons may however be posted later in exceptional circumstances. In such a case, the meeting shall take place only if more than half the members of the Riksdag consent thereto."
2257,1974,Sweden,SUPPLEMENTARY PROVISION 2.5.1
2258,1974,Sweden,Publication of notice of meetings of the Chamber and other activities in the Riksdag shall be determined by the Speaker.
2259,1974,Sweden,SUPPLEMENTARY PROVISION 2.5.2
2260,1974,Sweden,"When an election is to be held, this shall be specially indicated in the summons."
2261,1974,Sweden,PART 6. BREAKS IN THE WORK OF THE CHAMBER
2262,1974,Sweden,ART 6
2263,1974,Sweden,"The Speaker determines what breaks of a week or more shall be made in the work of the Chamber during the current session, after conferring with the Riksdag Board."
2264,1974,Sweden,"If the Government has called an extraordinary election, the Speaker may determine, in response to a request from the Government, that the work of the Chamber shall be suspended for the remainder of the electoral period."
2265,1974,Sweden,The Speaker may determine that a break in the work of the Chamber shall be interrupted. Such a decision shall be taken if so requested by the Government or by at least one hundred and fifteen members. The Speaker shall convene a meeting of the Chamber to be held within ten days from the submission of such a request.
2266,1974,Sweden,SUPPLEMENTARY PROVISION 2.6.1
2267,1974,Sweden,Notice shall be published of the time of the first meeting of the Chamber after a break in the work of the Chamber has been interrupted. The Secretariat of the Chamber shall notify the members of the Riksdag concerning the time of such a meeting of the Chamber.
2268,1974,Sweden,PART 7. ORDER PAPER
2269,1974,Sweden,ART 7
2270,1974,Sweden,The Speaker shall prepare an order paper for each meeting listing all matters on the table of the Chamber. An exception may be made for a matter which it is assumed will be dealt with behind closed doors.
2271,1974,Sweden,The order paper shall indicate whether the meeting is a plenary meeting at which committee reports may be taken up for settlement.
2272,1974,Sweden,Business shall be dealt with at a meeting in the order in which it appears on the order paper. Business includes elections scheduled to be held at a meeting.
2273,1974,Sweden,SUPPLEMENTARY PROVISION 2.7.1
2274,1974,Sweden,"A motion calling for a referendum on a matter of fundamental law, a vote on a Prime Minister in accordance with Chapter 6, Article 3 of the Instrument of Government, a proposal for a new Prime Minister or a motion calling for a declaration of no confidence is entered as the first item on the order paper. If there are several such matters, they are taken in the order indicated above. This also applies to the order to be followed between a vote on a Prime Minister and a motion calling for a declaration of no confidence unless otherwise determined by the Speaker."
2275,1974,Sweden,Business shall otherwise be entered in the following order unless otherwise determined by the Speaker:
2276,1974,Sweden,1.elections;
2277,1974,Sweden,2.Government bills and written communications from the Government; 3. submissions and reports from Riksdag bodies other than committees;
2278,1974,Sweden,3.private members' motions;
2279,1974,Sweden,"4.documents from the EU referred to in Chapter 10, Articles 5, 6 and 8; and"
2280,1974,Sweden,"5.committee reports and such statements as are referred to in Chapter 10, Articles 5,6 and 8, in the order in which the committees are listed in Supplementary provision 4.2.1."
2281,1974,Sweden,SUPPLEMENTARY PROVISION 2.7.2
2282,1974,Sweden,"The order paper shall indicate whether a matter is to be tabled, referred to a committee or taken up for settlement. A special note shall be appended if a committee, or the Speaker, has proposed that a matter shall be taken up for settlement after it has been tabled only once."
2283,1974,Sweden,SUPPLEMENTARY PROVISION 2.7.3
2284,1974,Sweden,"Rules concerning notes to be included in the order paper in special cases are laid down in Supplementary provisions 2.10.1, 3.6.2, 5.1.2 and 6.1.2."
2285,1974,Sweden,SUPPLEMENTARY PROVISION 2.7.4
2286,1974,Sweden,The order paper shall be available in the Chamber and otherwise as determined by the Speaker.
2287,1974,Sweden,PART 8. TERMINATION AND ADJOURNMENT OF A MEETING
2288,1974,Sweden,ART 8
2289,1974,Sweden,A decision to terminate or adjourn a meeting in progress is taken by the Chamber without prior deliberation.
2290,1974,Sweden,PART 9. PUTTING QUESTIONS FOR DECISION
2291,1974,Sweden,ART 9
2292,1974,Sweden,"The Speaker puts the questions for decision, based on the motions which have been put forward. If the Speaker considers that a motion conflicts with fundamental law or with this Act, he or she shall refuse to put the question, stating the reasons for this decision. If the Chamber requests nevertheless that the question be put, the Speaker shall refer the matter to the Committee on the Constitution for decision. The Speaker may not refuse to put the question if the Committee has declared that the motion does not conflict with fundamental law or with this Act."
2293,1974,Sweden,"The provisions set out in paragraph one concerning examination of the constitutionality of a motion shall not apply to the question whether Chapter 2, Article 22, paragraph one of the Instrument of Government is applicable to a particular draft law."
2294,1974,Sweden,PART 10. RIGHT TO SPEAK
2295,1974,Sweden,ART 10
2296,1974,Sweden,"Every member and every minister shall be entitled to speak freely at a meeting on all matters under deliberation and on the legality of all that takes place at the meeting, with the exceptions set out in this Act."
2297,1974,Sweden,The Head of State may deliver a declaration of office before the Chamber.
2298,1974,Sweden,"The Speaker may determine, after conferring with the special representatives of the party groups, that a debate shall take place at a meeting of the Chamber on matters unconnected with other business under consideration. Such a debate may be restricted to one particular subject or may be divided up according to subject."
2299,1974,Sweden,SUPPLEMENTARY PROVISION 2.10.1
2300,1974,Sweden,"Notice of a debate under Article 10, paragraph three, shall be entered in the order paper for the meeting at which the debate will take place."
2301,1974,Sweden,PART 11. DISQUALIFICATION
2302,1974,Sweden,ART 11
2303,1974,Sweden,No one may be present at a meeting when a matter is being deliberated which personally concerns himself or herself or a close associate. A minister may however participate in the deliberation of a matter concerning the performance of his or her official duties.
2304,1974,Sweden,PART 12. RESTRICTIONS ON THE FREEDOM TO SPEAK
2305,1974,Sweden,ART 12
2306,1974,Sweden,"No speaker at a meeting may speak inappropriately of another person, use personally insulting language, or otherwise behave in word or deed in a way that contravenes good order."
2307,1974,Sweden,"A person who has the floor shall confine his or her intervention to the matter under deliberation. Should anyone offend against the provisions of paragraph one or two and fail to comply with the Speaker's admonition, the Speaker may debar him or her from speaking for the remainder of the debate."
2308,1974,Sweden,PART 13. ARRANGEMENT OF DEBATES
2309,1974,Sweden,ART 13
2310,1974,Sweden,The Speaker shall confer with the special representatives of the party groups concerning the arrangement of debates in the Chamber.
2311,1974,Sweden,PART 14. LIMITATION OF THE RIGHT TO SPEAK
2312,1974,Sweden,ART 14
2313,1974,Sweden,"The Riksdag may prescribe a limit to the number of interventions a speaker may make during the deliberation of a matter and the duration of such interventions in a supplementary provision of this Riksdag Act. A distinction may be made in this connection between different categories of speakers, such as ministers and majority or minority spokesmen for a committee, or spokesmen for a party group, and between speakers who have given prior notice before the meeting of their intention to speak and speakers who have not so done."
2314,1974,Sweden,Such limitation of the right to speak may also be specially approved in conjunction with the deliberation of a particular issue in response to a proposal from the Speaker. The decision is taken without prior deliberation.
2315,1974,Sweden,Each and every person wishing to speak on an issue shall however be entitled to speak for at least four minutes.
2316,1974,Sweden,SUPPLEMENTARY PROVISION 2.14.1
2317,1974,Sweden,"A person who wishes to speak in a debate in the Chamber shall, if possible, notify the Secretariat of the Chamber to this effect no later than 4.30 p.m. on the day prior to the meeting at which the deliberations will commence. Such notice shall indicate the expected duration of the intervention."
2318,1974,Sweden,"An intervention by a member who has not given prior notice under paragraph one shall be limited to four minutes, unless the Speaker finds that grounds exist for permitting an extension."
2319,1974,Sweden,A further intervention by a member who has already spoken during the deliberation of a particular issue shall be limited to two minutes.
2320,1974,Sweden,The rules laid down in paragraphs one to three shall not apply when a reply is given to an interpellation or a question.
2321,1974,Sweden,SUPPLEMENTARY PROVISION 2.14.2
2322,1974,Sweden,"The Speaker shall determine the duration of interventions in a specially-arranged debate under Article 10, paragraph three, after conferring with the special representatives of the party groups."
2323,1974,Sweden,PART 15. ORDER OF SPEAKERS
2324,1974,Sweden,ART 15
2325,1974,Sweden,The Speaker shall determine the order of speakers from among those giving notice before the deliberation of a particular issue that they wish to speak. Members asking leave to speak during the deliberations shall speak in the order in which they give notice to this effect.
2326,1974,Sweden,"Irrespective of the order of speakers, and without prior notice, the Speaker may:"
2327,1974,Sweden,1.give the floor to a minister who has not previously spoken; and
2328,1974,Sweden,"2.give the floor to a minister or a member who has previously spoken for the purpose of making a rejoinder which contributes information or corrects remarks made by a previous speaker, or in order to refute an allegation made by a previous speaker."
2329,1974,Sweden,SUPPLEMENTARY PROVISION 2.15.1
2330,1974,Sweden,"Irrespective of the order of speakers, and without having given prior notice, a minister who has not spoken previously in the deliberation of a particular issue may be given the floor for an intervention of no more than ten minutes' duration."
2331,1974,Sweden,"The duration of a rejoinder may not exceed two minutes unless the Speaker permits an extension to four minutes on special grounds. Each speaker may be permitted to make two rejoinders in the context of the same principal intervention. If the Speaker has already given a member leave to make a rejoinder, he or she shall be allowed to make his or her rejoinder before a minister makes an intervention breaking into the order of speakers."
2332,1974,Sweden,SUPPLEMENTARY PROVISION 2.15.2
2333,1974,Sweden,"Irrespective of the order of speakers, a member may indicate his or her concurrence with a preceding speaker in the course of the deliberation of an issue without stating his or her reasons."
2334,1974,Sweden,SUPPLEMENTARY PROVISION 2.15.3
2335,1974,Sweden,A speaker shall address the Chamber from the rostrum or from his or her place in the Chamber. The Speaker may however designate another place in the Chamber.
2336,1974,Sweden,PART 16. RECORDS
2337,1974,Sweden,ART 16
2338,1974,Sweden,A verbatim record shall be kept of proceedings in the Chamber. No one may speak off the record. A decision may not be altered when the record is confirmed. The record of meetings of the Chamber and associated documents shall be published in print unless secrecy is imposed under special provisions.
2339,1974,Sweden,SUPPLEMENTARY PROVISION 2.16.1
2340,1974,Sweden,"A statement made at a meeting shall be taken down in shorthand, transcribed and made available at the Secretariat of the Chamber without delay. If the speaker has registered no complaint against the transcript by 12 noon of the third working day following the meeting, not counting Saturdays, he or she shall be presumed to have approved it. If the speaker adjusts the transcript, he or she should append his or her signature or initials thereto."
2341,1974,Sweden,SUPPLEMENTARY PROVISION 2.16.2
2342,1974,Sweden,"A record is confirmed by the Chamber on the fifth working day following the meeting, if the Riksdag meets on that day, or, failing that, at the next meeting thereafter. A record which cannot be confirmed within one month is confirmed at such time as the Speaker determines."
2343,1974,Sweden,The record is confirmed in the presence of the members in attendance.
2344,1974,Sweden,"When a record is confirmed, a member is entitled to request correction of the record in respect of a statement which has been approved by another member under 2.16.1."
2345,1974,Sweden,CHAPTER 3. INTRODUCTION OF BUSINESS
2346,1974,Sweden,PART 1. GOVERNMENT BILLS
2347,1974,Sweden,ART 1
2348,1974,Sweden,The Government submits a proposal to the Riksdag in the form of a Government bill.
2349,1974,Sweden,"A Government bill shall include the Government minutes in the matter, an account of the preparation of the matter and a motivation of the proposal. Bills containing proposals for legislation shall include the opinion of the Council on Legislation, if such exists."
2350,1974,Sweden,SUPPLEMENTARY PROVISION 3.1.1
2351,1974,Sweden,A Government bill is delivered to the Secretariat of the Chamber. It is notified by the Speaker to a meeting of the Chamber after copies have been made available to members in printed form.
2352,1974,Sweden,PART 2. THE BUDGET BILL
2353,1974,Sweden,ART 2
2354,1974,Sweden,"The budget year starts on 1 January. Prior to this date, the Government shall submit a bill setting out proposals for State revenue and expenditure for the budget year (the Budget Bill)."
2355,1974,Sweden,"The Budget Bill shall contain a budget statement and a budget proposal. If the Riksdag has approved the allocation of State spending to expenditure areas under the rules laid down in Chapter 5, Article 12, the Budget Bill shall include an allocation of appropriations according to these expenditure areas."
2356,1974,Sweden,A bill relating to State revenue or expenditure for the coming budget year may be submitted subsequent to the Budget Bill only if the Government considers that exceptional economic policy grounds exist for such action.
2357,1974,Sweden,"A bill containing proposals for a new or significantly increased appropriation, or guidelines under Chapter 9, Article 6 of the Instrument of Government for State activities covering a period exceeding that to which the appropriation for the activity relates, should contain an estimate of future costs connected with the activity to which the proposal relates. If a proposal concerning an appropriation is based on a plan covering a period exceeding the period for which the appropriation has been calculated in the bill, the plan should be described."
2358,1974,Sweden,SUPPLEMENTARY PROVISION 3.2.1
2359,1974,Sweden,"The Budget Bill shall be submitted no later than 20 September in years in which there is no election to the Riksdag in September. In other cases, the Budget Bill shall be submitted no later than one week after the opening of the Riksdag session. If this is impossible due to a change of Government, the Budget Bill shall be submitted within ten days from the date on which a new Government takes office, but no later than 15 November."
2360,1974,Sweden,SUPPLEMENTARY PROVISION 3.2.2
2361,1974,Sweden,The Government shall submit a bill no later than 15 April each year setting out proposals for guidelines for future economic and budgetary policy (the Spring Fiscal Policy Bill).
2362,1974,Sweden,SUPPLEMENTARY PROVISION 3.2.3
2363,1974,Sweden,Further rules concerning the budget process are laid down in the Act on the National Budget (SFS 1996:1059).
2364,1974,Sweden,PART 3. TIMES FOR SUBMISSION OF BILLS
2365,1974,Sweden,ART 3
2366,1974,Sweden,"In response to a proposal from the Speaker, the Riksdag determines the latest date on which bills which, in the Government's view, should be considered during the current session may be submitted. If a particular date is prescribed in this Act, that date however applies."
2367,1974,Sweden,ART 4
2368,1974,Sweden,A decision under Article 3 does not apply:
2369,1974,Sweden,"in respect of a bill whereby, pursuant to law, the Government seeks the approval of the Riksdag for a statutory instrument which has already been issued; or"
2370,1974,Sweden,if the Government considers that exceptional grounds exist for submitting a bill at a later date.
2371,1974,Sweden,ART 5
2372,1974,Sweden,"The Government should time the submission of its bills so as to prevent, if possible, an accumulation of business in the Riksdag. The Government shall confer with the Speaker in this connection."
2373,1974,Sweden,PART 4. WRITTEN AND ORAL INFORMATION FROM THE GOVERNMENT
2374,1974,Sweden,ART 6
2375,1974,Sweden,The Government may communicate information to the Riksdag by means of a written communication or an oral statement delivered by a minister at a meeting of the Chamber.
2376,1974,Sweden,SUPPLEMENTARY PROVISION 3.6.1
2377,1974,Sweden,A written communication is delivered to the Secretariat of the Chamber. It is notified by the Speaker to a meeting of the Chamber after copies have been made available to members in printed form.
2378,1974,Sweden,SUPPLEMENTARY PROVISION 3.6.2
2379,1974,Sweden,"If a minister intends to deliver an oral statement at a meeting of the Chamber, a note to this effect should be entered in the order paper for the meeting concerned."
2380,1974,Sweden,SUPPLEMENTARY PROVISION 3.6.3
2381,1974,Sweden,The Government shall report to the Riksdag in a written communication delivered each year no later than 1 March concerning the work of the commissions appointed by Government decision.
2382,1974,Sweden,PART 5. COMMITTEE INITIATIVES
2383,1974,Sweden,ART 7
2384,1974,Sweden,A Riksdag committee is entitled to introduce proposals in the Riksdag on any matter falling within its remit (committee initiative). A committee initiative takes the form of a committee report.
2385,1974,Sweden,"The Committee on Finance is entitled, for purposes of economic policy, to introduce proposals in the Riksdag also on a matter falling within the remit of another committee."
2386,1974,Sweden,PART 6. SUBMISSIONS AND REPORTS FROM RIKSDAG BODIES
2387,1974,Sweden,ART 8
2388,1974,Sweden,"The Riksdag Board, the General Council and Executive Board of the Riksbank, the Parliamentary Ombudsmen and the Auditors General may make submissions to the Riksdag in matters affecting the competence, organisation, personnel or working procedures of the body concerned."
2389,1974,Sweden,"The Riksdag may prescribe that the Riksdag Board, the General Council and Executive Board of the Riksbank and the Parliamentary Ombudsmen may make submissions to the Riksdag also in other cases."
2390,1974,Sweden,Special provisions concerning reports to the Riksdag by a Riksdag body other than a committee are laid down in law.
2391,1974,Sweden,The provisions of paragraph one apply also to each individual Auditor General at the National Audit Office. Further provisions concerning such submissions are laid down in the Act with Instructions for the National Audit Office (SFS 2002:1023).
2392,1974,Sweden,SUPPLEMENTARY PROVISION 3.8.1
2393,1974,Sweden,A submission or a report from a Riksdag body is delivered to the Secretariat of the Chamber. It is notified by the Speaker to a meeting of the Chamber after copies have been made available to members in printed form.
2394,1974,Sweden,SUPPLEMENTARY PROVISION 3.8.2
2395,1974,Sweden,"The Riksdag Board may make submissions to the Riksdag on issues concerning the conduct of Riksdag business or other questions coming within the Board's remit. The Board may also in other cases make submissions to the Riksdag on issues concerning the Riksdag or Riksdag bodies, if the submissions are based on proposals emanating from commissions appointed by the Board on instructions from the Riksdag."
2396,1974,Sweden,SUPPLEMENTARY PROVISION 3.8.3
2397,1974,Sweden,The General Council and Executive Board of the Riksbank may make submissions to the Riksdag within their areas of competence.
2398,1974,Sweden,SUPPLEMENTARY PROVISION 3.8.4
2399,1974,Sweden,The Chief Parliamentary Ombudsman and the Parliamentary Ombudsmen may make submissions to the Riksdag on account of an issue which has arisen in their supervisory activities. Further provisions concerning such submissions are laid down in the Act with Instructions for the Parliamentary Ombudsmen (SFS 1986:765).
2400,1974,Sweden,SUPPLEMENTARY PROVISION 3.8.5
2401,1974,Sweden,"Each individual Auditor General may make submissions to the Riksdag on account of the audit statements relating to the annual accounts of the State, the Riksbank and the Riksbank Tercentenary Foundation."
2402,1974,Sweden,PART 7. AUDIT REPORTS FROM THE AUDITORS GENERAL
2403,1974,Sweden,ART 8A
2404,1974,Sweden,Each individual Auditor General delivers his or her audit reports on the performance audit to the Riksdag.
2405,1974,Sweden,The Auditors General deliver the annual report with the most significant observations from the performance audits and the annual report to the Riksdag.
2406,1974,Sweden,SUPPLEMENTARY PROVISION 3.8A.1
2407,1974,Sweden,An audit report and the annual report are delivered to the Secretariat of the Chamber. They are notified by the Speaker to a meeting of the Chamber after copies have been made available to members in printed form.
2408,1974,Sweden,SUPPLEMENTARY PROVISION 3.8A.2
2409,1974,Sweden,The annual report is delivered in the form of a report.
2410,1974,Sweden,PART 8. PRIVATE MEMBERS' MOTIONS
2411,1974,Sweden,ART 9
2412,1974,Sweden,A member of the Riksdag submits a proposal to the Riksdag in the form of a private member's motion.
2413,1974,Sweden,Proposals on matters of varying nature shall not be combined in one and the same private member's motion.
2414,1974,Sweden,SUPPLEMENTARY PROVISION 3.9.1
2415,1974,Sweden,A private member's motion is delivered to the Secretariat of the Chamber no later than 4.30 p.m. on the last day on which motions may be submitted. Private members' motions should indicate the party to which the member submitting the motion belongs.
2416,1974,Sweden,Private members' motions are notified to the Chamber by the Speaker.
2417,1974,Sweden,PART 9. GENERAL PERIOD FOR THE INTRODUCTION OF PRIVATE MEMBERS' MOTIONS
2418,1974,Sweden,ART 10
2419,1974,Sweden,Private members' motions may be introduced once a year on any question falling within the jurisdiction of the Riksdag (the general period for the introduction of private members' motions).
2420,1974,Sweden,"Unless otherwise determined by the Riksdag in response to a proposal from the Speaker, the general period for the introduction of private members' motions runs from the start of a Riksdag session which opens in August, September or October and continues as long as private members' motions may be introduced on account of the Budget Bill."
2421,1974,Sweden,PART 10. PRIVATE MEMBERS' MOTIONS ARISING OUT OF A GOVERNMENT BILL ETC.
2422,1974,Sweden,ART 11
2423,1974,Sweden,"Private members' motions arising out of a Government bill, a written communication from the Government, a submission or a report from a Riksdag body other than a committee may be introduced within fifteen days from the date on which the bill, written communication, submission or report was notified to the Chamber. If a bill or a submission must be dealt with promptly, the Riksdag may, if it finds that there are exceptional grounds for so doing, decide to curtail the period during which private members' motions may be introduced, in response to a proposal from the Government or the Riksdag body which made the submission. If there are special grounds, the Riksdag may decide, in response to a proposal from the Speaker, to extend the period during which private members' motions may be introduced."
2424,1974,Sweden,SUPPLEMENTARY PROVISION 3.11.1
2425,1974,Sweden,"A proposal to extend the period during which private members' motions may be introduced must be submitted no later than the second meeting following the meeting at which the bill, written communication, submission or report was notified to the Chamber. A decision in favour of an extension is taken no later than the next following meeting."
2426,1974,Sweden,PART 11. PRIVATE MEMBERS' MOTIONS ARISING OUT OF A DEFERRAL
2427,1974,Sweden,ART 12
2428,1974,Sweden,"If consideration of a Government bill, a written communication from the Government or a submission or a report from a Riksdag body other than a committee has been deferred from one electoral period to the next, private members' motions arising out of the bill, written communication, submission or report may be introduced within seven days from the start of the new electoral period."
2429,1974,Sweden,PART 12. PRIVATE MEMBERS' MOTIONS ARISING OUT OF AN OCCURRENCE OF MAJOR SIGNIFICANCE
2430,1974,Sweden,ART 13
2431,1974,Sweden,"Private members' motions arising out of an occurrence of major significance may be introduced jointly by at least ten members, if the event could not have been foreseen or taken into account during the general period for the introduction of private members' motions, or any other period for the introduction of private members' motions set out in this Chapter."
2432,1974,Sweden,PART 13. NOTIFICATION OF DECISIONS HELD IN ABEYANCE AND EXCEPTIONS FROM A RESPITE
2433,1974,Sweden,ART 14
2434,1974,Sweden,"The Committee on the Constitution shall notify to the Chamber for final approval decisions on matters of fundamental law or relating to the Riksdag Act which have been held in abeyance over an election. If, under provisions of the Instrument of Government, the procedure laid down for the amendment of fundamental law or of the Riksdag Act shall be applied in any other case, the decision which is being held in abeyance shall be notified to the Chamber by the committee within whose remit the matter falls."
2435,1974,Sweden,"The Committee on the Constitution shall furthermore notify the Chamber of a decision concerning an exception from the respite prescribed for the introduction of a proposal which shall be taken in accordance with the procedure laid down in Chapter 8, Article 14 of the Instrument of Government."
2436,1974,Sweden,PART 14. DOCUMENTS FROM THE EU
2437,1974,Sweden,ART 14A
2438,1974,Sweden,"Green and white papers that are forwarded to the Riksdag shall be considered by the Riksdag in accordance with the provisions laid down in Chapter 10, Article 5. The same applies to such other documents from the European Union, other than draft legislative acts, whose consideration in this manner shall be determined by the Speaker, after consultation with the special representatives of the party groups. In accordance with Chapter 10, Article 6, the Riksdag shall examine whether draft legislative acts conflict with the principle of subsidiarity."
2439,1974,Sweden,"In the manner laid down in Chapter 10, Article 8, the Riksdag shall approve or reject initiatives from the European Council to decide on an authorisation for the Council to amend the decision-making procedure in a particular area or in a particular case from unanimity to a qualified majority or from a special legislative procedure to the ordinary legislative procedure. In the same manner, the Riksdag shall approve or reject proposals from the European Commission to specify aspects of family law that have cross-border consequences and that can be the subject of legislative acts adopted in accordance with the ordinary legislative procedure."
2440,1974,Sweden,PART 15. MOTIONS CALLING FOR A REFERENDUM ON A MATTER OF FUNDAMENTAL LAW OR FOR A DECLARATION OF NO CONFIDENCE
2441,1974,Sweden,ART 15
2442,1974,Sweden,A motion calling for a referendum on a matter of fundamental law or for a declaration of no confidence shall be put forward at a meeting of the Chamber. The motion shall be delivered in writing as soon as it has been put forward.
2443,1974,Sweden,PART 16. APPLICATION FOR CONSENT TO PROSECUTION OR DEPRIVATION OF LIBERTY
2444,1974,Sweden,ART 16
